fumblesRecovered,rushingTDs,puntReturnYards,puntReturnTDs,puntReturns,passingTDs,kickReturnYards,kickReturnTDs,kickReturns,kickingPoints,firstDowns,thirdDownEff,fourthDownEff,totalYards,netPassingYards,completionAttempts,yardsPerPass,rushingYards,rushingAttempts,yardsPerRushAttempt,totalPenaltiesYards,turnovers,fumblesLost,interceptions,possessionTime,interceptionYards,interceptionTDs,passesIntercepted,team,home_away,points,game_id,season,week,season_type
0,1,5,0,2,3,107,0,5,4,20,6-18,3-4,417,367,30-56,6.6,50,24,2.1,6-65,2,0,2,24:06,8,0,1,Arizona State,away,28,332640024,2013,4,regular
0,3,27,0,2,2,91,0,4,10,19,7-15,0-0,391,151,11-17,8.9,240,49,4.9,7-57,1,0,1,35:08,25,0,2,Stanford,home,42,332640024,2013,4,regular
1,0,,,,0,40,0,3,0,13,4-18,1-3,164,142,19-40,3.5,22,28,0.8,10-65,3,1,2,29:49,,,,Idaho State,away,0,332640264,2013,4,regular
1,4,7,0,2,4,9,0,1,8,30,6-10,1-3,680,310,21-28,11.1,370,53,7.0,16-130,1,1,0,30:11,6,0,2,Washington,home,56,332640264,2013,4,regular
0,0,6,0,2,2,39,0,2,8,16,1-14,0-0,402,273,24-35,7.8,129,33,3.9,8-65,0,0,0,31:44,0,0,1,Utah,away,20,332640252,2013,4,regular
0,1,84,0,4,0,108,0,5,7,24,5-21,1-4,443,260,18-48,5.4,183,47,3.9,7-55,1,0,1,27:22,,,,BYU,home,13,332640252,2013,4,regular
0,2,8,0,2,3,96,0,5,5,28,13-20,2-3,503,321,31-50,6.4,182,45,4.0,4-25,5,3,2,32:14,28,0,2,Florida Atlantic,home,35,332642226,2013,4,regular
3,4,,,,2,80,0,2,6,21,8-15,1-1,446,150,13-24,6.3,296,45,6.6,1-7,2,0,2,27:49,0,0,2,Middle Tennessee,away,42,332642226,2013,4,regular
1,4,10,0,1,0,60,0,3,8,22,8-16,0-0,433,311,17-32,9.7,122,44,2.8,5-55,3,2,1,26:05,18,0,1,Jacksonville State,away,32,332642247,2013,4,regular
2,0,27,1,4,2,97,0,3,8,22,7-20,2-3,400,250,16-42,6.0,150,42,3.6,9-62,2,1,1,30:57,,,,Georgia State,home,26,332642247,2013,4,regular
3,5,,,,3,74,0,5,9,30,7-11,1-1,542,363,35-42,8.6,179,33,5.4,8-60,1,1,0,24:26,,,,Old Dominion,home,59,332640295,2013,4,regular
1,7,44,0,2,1,15,0,2,10,28,7-10,3-3,566,113,5-9,12.6,453,59,7.7,5-48,3,3,0,35:03,,,,The Citadel,away,58,332640295,2013,4,regular
0,2,2,0,1,0,33,0,2,5,24,7-15,1-2,417,198,25-31,6.4,219,43,5.1,8-66,2,1,1,36:56,21,0,2,Western Kentucky,home,19,332710098,2013,5,regular
1,1,0,0,1,0,60,0,4,1,10,4-11,0-1,162,76,7-17,4.5,86,34,2.5,3-17,2,0,2,22:43,21,0,1,Navy,away,7,332710098,2013,5,regular
1,5,116,0,4,3,40,0,2,12,30,11-16,0-0,545,316,23-27,11.7,229,52,4.4,5-50,1,1,0,31:18,0,0,2,Boise State,home,60,332710068,2013,5,regular
1,0,-3,0,1,1,87,0,5,1,15,2-13,0-0,266,163,21-34,4.8,103,30,3.4,7-57,3,1,2,28:42,,,,Southern Mississippi,away,7,332710068,2013,5,regular
0,0,41,0,1,4,153,0,7,7,26,9-17,1-2,465,398,29-47,8.5,67,32,2.1,9-94,1,0,1,23:06,0,0,1,North Carolina,home,31,332710153,2013,5,regular
0,4,,,,3,92,0,4,13,36,8-16,3-4,603,376,32-47,8.0,227,54,4.2,3-34,1,0,1,35:49,7,0,1,East Carolina,away,55,332710153,2013,5,regular
0,5,-9,0,3,2,114,0,5,10,23,5-10,0-0,540,334,23-29,11.5,206,35,5.9,6-62,1,0,1,29:24,3,0,2,Vanderbilt,home,52,332710238,2013,5,regular
0,0,,,,2,50,0,4,10,17,4-15,0-1,362,206,19-36,5.7,156,29,5.4,6-42,2,0,2,30:31,17,0,1,UAB,away,24,332710238,2013,5,regular
3,3,39,0,2,2,46,0,2,8,25,8-18,2-2,434,255,26-42,6.1,179,44,4.1,3-25,1,0,1,35:37,9,0,1,Iowa State,away,38,332690202,2013,5,regular
0,1,1,0,1,2,86,0,4,3,22,3-12,3-4,374,288,26-49,5.9,86,28,3.1,1-10,4,3,1,24:15,5,0,1,Tulsa,home,21,332690202,2013,5,regular
0,0,110,1,5,1,,,,2,15,9-19,0-1,293,267,22-45,5.9,26,24,1.1,7-69,5,3,2,45:16,0,0,1,Louisiana Monroe,home,14,332712433,2013,5,regular
3,2,1,0,2,1,17,0,1,7,17,5-16,0-0,318,65,7-20,3.3,253,53,4.8,9-95,1,0,1,36:24,23,0,2,Tulane,away,31,332712433,2013,5,regular
0,0,6,0,1,4,87,0,4,7,21,6-15,1-2,390,198,17-25,7.9,192,43,4.5,6-43,0,0,0,30:05,15,0,1,Ohio State,home,31,332710194,2013,5,regular
0,1,3,0,1,2,54,0,3,6,20,3-12,1-2,399,295,20-34,8.7,104,27,3.9,8-54,1,0,1,29:31,,,,Wisconsin,away,24,332710194,2013,5,regular
1,1,12,0,1,4,163,1,4,13,22,4-11,1-1,402,225,19-26,8.7,177,36,4.9,5-45,1,1,0,27:45,113,1,4,Northern Illinois,away,55,332712509,2013,5,regular
1,0,13,0,2,3,120,0,6,6,29,6-18,2-4,524,371,24-55,6.7,153,30,5.1,7-58,5,1,4,32:01,,,,Purdue,home,24,332712509,2013,5,regular
0,1,,,,1,41,0,2,2,14,2-11,1-2,250,95,7-15,6.3,155,41,3.8,4-30,0,0,0,28:37,27,0,2,Miami (OH),away,14,332710356,2013,5,regular
0,2,59,0,2,5,2,0,1,6,36,10-14,1-1,601,312,23-33,9.5,289,43,6.7,4-30,2,0,2,31:23,,,,Illinois,home,50,332710356,2013,5,regular
0,0,,,,1,158,0,4,1,11,4-13,1-2,165,135,12-24,5.6,30,27,1.1,5-45,2,0,2,23:59,0,0,1,Minnesota,home,7,332710135,2013,5,regular
0,1,14,0,2,1,40,0,2,11,22,8-14,0-0,464,218,15-25,8.7,246,45,5.5,1-10,1,0,1,36:01,1,0,2,Iowa,away,23,332710135,2013,5,regular
1,4,0,0,1,0,31,0,1,4,23,10-18,1-2,490,265,16-34,7.8,225,46,4.9,7-58,4,3,1,30:42,40,0,3,South Carolina,away,28,332712116,2013,5,regular
3,1,48,0,2,2,53,0,3,5,20,6-11,0-0,427,358,25-37,9.7,69,25,2.8,6-46,4,1,3,28:56,14,0,1,UCF,home,25,332712116,2013,5,regular
0,2,,,,2,180,0,8,4,27,5-11,1-1,493,365,36-49,7.4,128,29,4.4,6-67,5,1,4,34:12,,,,UT San Antonio,home,28,332712636,2013,5,regular
1,2,2,0,2,4,95,0,5,11,27,8-14,0-1,491,341,26-39,8.7,150,32,4.7,10-73,0,0,0,25:48,111,1,4,Houston,away,59,332712636,2013,5,regular
1,2,80,0,4,2,100,1,3,12,16,2-12,1-1,335,228,15-26,8.8,107,36,3.0,5-50,2,2,0,42:59,91,1,4,TCU,home,48,332712628,2013,5,regular
2,0,10,0,2,2,109,0,5,5,15,8-19,0-0,292,276,23-44,6.3,16,31,0.5,6-41,5,1,4,27:53,,,,SMU,away,17,332712628,2013,5,regular
1,1,24,0,2,3,128,0,4,11,15,6-14,1-1,330,177,10-21,8.4,153,43,3.6,7-70,1,0,1,29:51,49,1,3,Buffalo,home,41,332712084,2013,5,regular
0,1,,,,0,,,,6,14,7-18,0-1,220,193,12-29,6.7,27,39,0.7,2-10,4,1,3,29:39,15,0,1,Connecticut,away,12,332712084,2013,5,regular
2,3,31,0,4,3,66,0,3,7,22,7-14,1-1,540,375,19-32,11.7,165,39,4.2,7-48,4,2,2,31:20,2,0,1,Miami,away,49,332710058,2013,5,regular
2,1,29,0,1,1,52,0,3,3,13,2-14,1-3,288,189,13-27,7.0,99,33,3.0,5-30,3,2,1,28:06,11,1,2,South Florida,home,21,332710058,2013,5,regular
0,1,14,0,4,1,97,0,5,14,18,7-18,0-0,470,310,26-44,7.0,160,32,5.0,5-45,0,0,0,33:01,,,,Idaho,home,26,332710070,2013,5,regular
0,2,27,0,5,1,71,0,3,6,22,4-16,1-1,410,249,23-47,5.3,161,29,5.6,6-46,0,0,0,25:53,,,,Temple,away,24,332710070,2013,5,regular
1,3,26,0,3,0,49,0,2,4,22,9-19,1-3,441,229,22-34,6.7,212,43,4.9,6-73,1,1,0,35:20,,,,San Diego State,away,26,332710166,2013,5,regular
1,0,6,0,1,2,20,0,1,4,14,4-15,0-1,268,228,23-35,6.5,40,27,1.5,6-44,1,1,0,24:14,,,,New Mexico State,home,16,332710166,2013,5,regular
0,1,1,0,1,2,75,0,3,9,25,5-14,0-1,450,238,23-31,7.7,212,42,5.0,4-31,0,0,0,35:44,41,1,3,Oklahoma,away,35,332710087,2013,5,regular
0,1,1,0,1,2,29,0,1,3,12,4-12,0-0,324,104,9-25,4.2,220,29,7.6,8-77,3,0,3,24:16,,,,Notre Dame,home,21,332710087,2013,5,regular
0,2,-4,0,1,3,175,0,7,11,22,10-15,0-1,449,372,23-37,10.1,77,36,2.1,5-40,1,1,0,31:33,4,0,1,LSU,away,41,332710061,2013,5,regular
1,1,,,,4,74,0,4,14,28,4-11,1-1,494,298,20-34,8.8,196,36,5.4,5-35,1,0,1,28:27,,,,Georgia,home,44,332710061,2013,5,regular
0,1,,,,0,19,0,1,1,12,1-8,2-4,173,125,17-26,4.8,48,21,2.3,3-25,1,0,1,21:51,39,0,1,Kentucky,home,7,332710096,2013,5,regular
0,2,,,,1,14,0,1,6,22,8-13,2-2,402,156,15-18,8.7,246,45,5.5,5-28,1,0,1,38:09,0,0,1,Florida,away,24,332710096,2013,5,regular
0,3,3,0,2,0,32,0,2,6,22,7-17,1-2,392,257,24-51,5.0,135,28,4.8,5-28,3,0,3,30:26,72,0,3,South Alabama,away,24,332712633,2013,5,regular
0,2,30,0,2,2,86,0,4,7,24,4-11,0-0,482,204,20-36,5.7,278,37,7.5,8-43,3,0,3,28:50,16,0,3,Tennessee,home,31,332712633,2013,5,regular
0,0,4,0,1,0,72,0,4,,11,4-14,1-4,205,159,17-32,5.0,46,25,1.8,5-29,2,1,1,21:31,16,0,1,Ole Miss,away,0,332710333,2013,5,regular
1,2,4,0,3,0,,,,11,21,8-17,0-1,434,180,25-32,5.6,254,40,6.3,7-50,1,0,1,38:29,0,0,1,Alabama,home,25,332710333,2013,5,regular
0,3,6,0,1,2,57,0,2,9,26,7-13,1-1,523,261,23-30,8.7,262,44,6.0,5-45,0,0,0,31:43,34,1,2,Texas A&M,away,45,332710008,2013,5,regular
0,1,,,,3,125,0,5,9,23,5-12,0-1,483,282,17-36,7.8,201,30,6.7,1-5,2,0,2,28:17,,,,Arkansas,home,33,332710008,2013,5,regular
1,1,2,0,1,1,81,0,4,2,13,4-12,0-1,310,159,11-23,6.9,151,32,4.7,8-75,2,0,2,25:51,0,0,1,Western Michigan,home,14,332712711,2013,5,regular
0,2,3,0,2,2,47,0,3,6,26,9-16,0-0,452,176,17-30,5.9,276,47,5.9,5-38,2,1,1,34:09,0,0,2,Kent State,away,32,332712711,2013,5,regular
0,2,,,,2,,,,7,22,9-14,0-0,396,229,18-24,9.5,167,44,3.8,5-58,0,0,0,36:03,,,,Bowling Green,home,31,332710189,2013,5,regular
0,1,7,0,2,1,53,0,3,2,19,6-13,0-1,296,199,22-37,5.4,97,25,3.9,2-10,0,0,0,23:42,,,,Akron,away,14,332710189,2013,5,regular
1,4,,,,0,53,0,2,7,29,2-9,0-0,463,335,27-39,8.6,128,36,3.6,1-10,3,2,1,29:32,0,0,1,Ball State,home,31,332712050,2013,5,regular
2,1,4,0,1,1,62,0,3,6,23,6-14,0-2,415,274,34-46,6.0,141,29,4.9,10-97,2,1,1,29:51,21,0,1,Toledo,away,24,332712050,2013,5,regular
0,3,87,1,2,1,51,0,3,12,19,7-17,1-2,483,244,14-20,12.2,239,52,4.6,6-45,1,0,1,33:47,63,1,3,NC State,home,48,332710152,2013,5,regular
0,1,2,0,1,1,124,0,4,2,13,2-12,0-1,259,165,16-37,4.5,94,26,3.6,4-27,3,0,3,26:13,0,0,1,Central Michigan,away,14,332710152,2013,5,regular
0,0,53,0,2,4,162,0,6,10,22,3-14,2-3,397,197,19-29,6.8,200,45,4.4,3-44,2,0,2,33:16,16,0,1,Boston College,home,34,332710103,2013,5,regular
0,1,,,,4,17,0,1,12,24,4-11,0-0,489,330,17-27,12.2,159,36,4.4,5-44,1,0,1,26:44,55,1,2,Florida State,away,48,332710103,2013,5,regular
0,0,0,0,1,1,106,0,5,1,15,2-14,1-1,222,162,19-30,5.4,60,31,1.9,4-30,2,1,1,29:18,,,,Wake Forest,away,7,332710228,2013,5,regular
1,4,38,0,4,4,18,0,1,8,27,8-17,3-4,573,407,28-36,11.3,166,47,3.5,4-40,0,0,0,30:17,1,0,1,Clemson,home,56,332710228,2013,5,regular
0,1,-2,0,1,0,29,0,2,4,16,5-14,0-3,273,144,7-24,6.0,129,42,3.1,9-66,3,1,2,31:05,,,,Georgia Tech,home,10,332690059,2013,5,regular
1,1,-1,0,1,1,20,0,1,5,14,2-10,0-0,276,221,19-25,8.8,55,27,2.0,10-69,0,0,0,28:33,-1,0,2,Virginia Tech,away,17,332690059,2013,5,regular
2,1,1,0,2,1,,,,2,11,5-18,0-0,199,191,13-31,6.2,8,35,0.2,4-32,3,1,2,30:15,,,,Pittsburgh,home,14,332710221,2013,5,regular
1,0,7,0,2,0,45,0,3,3,11,3-18,1-4,188,123,15-37,3.3,65,33,2.0,5-49,2,2,0,29:45,0,0,2,Virginia,away,3,332710221,2013,5,regular
0,2,,,,2,69,0,5,7,29,5-16,2-2,512,362,37-50,7.2,150,41,3.7,7-69,1,0,1,33:51,0,0,1,Troy,away,31,332710150,2013,5,regular
0,2,31,0,2,3,44,0,4,8,21,5-12,0-0,514,324,20-28,11.6,190,39,4.9,4-35,1,0,1,25:00,4,0,1,Duke,home,38,332710150,2013,5,regular
0,1,4,0,2,1,134,0,5,4,20,6-12,0-1,377,320,20-36,8.9,57,23,2.5,4-38,2,1,1,20:03,,,,Louisiana Tech,home,16,332712348,2013,5,regular
1,5,1,0,1,0,48,0,3,5,28,8-15,2-2,430,16,1-3,5.3,414,77,5.4,2-26,0,0,0,39:57,0,0,1,Army,away,35,332712348,2013,5,regular
1,1,-5,0,3,1,29,0,3,12,21,8-22,0-0,388,320,25-51,6.3,68,39,1.7,6-39,2,0,2,32:45,70,1,2,West Virginia,home,30,332710277,2013,5,regular
0,0,36,0,3,3,106,0,4,3,18,6-20,1-2,433,322,20-47,6.9,111,40,2.8,10-96,3,1,2,26:34,0,0,2,Oklahoma State,away,21,332710277,2013,5,regular
1,0,-1,0,1,1,27,0,1,13,25,10-20,0-1,435,318,37-47,6.8,117,41,2.9,10-70,1,0,1,34:04,,,,Arkansas State,away,19,332710142,2013,5,regular
0,3,10,0,2,3,90,0,4,5,23,3-7,0-0,495,256,21-30,8.5,239,28,8.5,3-21,1,1,0,25:18,0,0,1,Missouri,home,41,332710142,2013,5,regular
0,1,,,,0,96,0,6,6,28,10-20,1-1,437,336,28-52,6.5,101,35,2.9,11-108,4,1,3,23:24,,,,San José State,home,12,332700023,2013,5,regular
1,1,8,0,2,3,54,0,2,16,32,6-16,0-0,520,267,30-43,6.2,253,50,5.1,9-95,0,0,0,36:36,16,0,3,Utah State,away,40,332700023,2013,5,regular
1,1,,,,5,126,0,7,4,28,10-19,3-4,497,365,26-43,8.5,132,47,2.8,6-39,1,1,0,35:10,,,,UTEP,away,42,332710036,2013,5,regular
1,4,17,0,1,4,117,0,5,7,25,7-11,1-1,591,341,18-29,11.8,250,34,7.4,6-62,1,1,0,23:37,,,,Colorado State,home,59,332710036,2013,5,regular
0,5,39,0,3,1,41,0,2,6,19,4-14,1-1,452,196,14-19,10.3,256,48,5.3,9-59,1,0,1,37:42,17,0,1,Texas State,home,42,332710326,2013,5,regular
0,2,28,0,3,1,19,0,1,3,19,5-16,0-3,356,292,25-48,6.1,64,29,2.2,4-22,1,0,1,22:00,0,0,1,Wyoming,away,21,332710326,2013,5,regular
2,4,,,,4,111,0,6,8,25,6-11,0-1,568,320,25-35,9.1,248,37,6.7,1-10,1,1,0,26:42,,,,UNLV,away,56,332710167,2013,5,regular
1,5,2,0,1,1,133,0,7,6,22,9-14,1-2,581,84,5-13,6.5,497,59,8.4,6-60,2,2,0,32:06,,,,New Mexico,home,42,332710167,2013,5,regular
0,3,19,0,2,3,46,0,5,7,35,12-18,2-3,599,389,38-56,6.9,210,44,4.8,5-40,1,0,1,31:43,6,0,1,Nevada,home,45,332712440,2013,5,regular
0,5,,,,1,70,0,3,6,18,7-12,1-1,453,78,6-11,7.1,375,51,7.4,4-20,1,0,1,27:40,21,0,1,Air Force,away,42,332712440,2013,5,regular
3,2,14,0,1,3,106,0,4,7,21,4-17,2-3,431,377,24-46,8.2,54,35,1.5,10-95,2,0,2,25:18,12,0,2,Hawai'i,home,37,332710062,2013,5,regular
0,3,16,0,2,2,98,0,4,6,31,5-14,2-2,530,324,33-47,6.9,206,45,4.6,5-61,5,3,2,33:40,66,1,2,Fresno State,away,42,332710062,2013,5,regular
0,0,72,0,6,2,,,,2,15,5-18,0-3,366,272,22-46,5.9,94,28,3.4,8-80,4,2,2,27:56,20,0,1,Florida Atlantic,away,14,332710242,2013,5,regular
2,1,23,0,3,0,,,,6,17,3-16,0-1,273,69,7-25,2.8,204,51,4.0,5-63,1,0,1,31:05,22,0,2,Rice,home,18,332710242,2013,5,regular
2,1,,,,1,91,0,4,4,21,5-19,2-5,325,176,21-45,3.9,149,51,2.9,11-97,5,4,1,32:01,,,,California,away,16,332712483,2013,5,regular
4,4,140,2,4,2,46,0,2,7,21,4-14,1-4,381,117,12-26,4.5,264,48,5.5,9-83,2,2,0,33:36,0,0,1,Oregon,home,55,332712483,2013,5,regular
0,0,2,0,3,2,143,0,8,5,22,4-16,1-2,373,322,39-65,5.0,51,13,3.9,4-35,2,0,2,27:46,0,0,1,Washington State,home,17,332710265,2013,5,regular
0,2,10,0,3,3,62,0,3,13,20,7-15,2-2,560,322,17-28,11.5,238,40,5.9,9-57,1,0,1,31:24,60,2,2,Stanford,away,55,332710265,2013,5,regular
0,2,,,,0,72,0,4,1,19,10-22,2-5,318,119,14-37,3.2,199,49,4.1,7-56,2,0,2,29:11,19,0,1,Arizona,away,13,332710264,2013,5,regular
0,2,0,0,1,2,65,0,3,5,24,9-17,0-2,409,165,14-25,6.6,244,61,4.0,7-75,1,0,1,29:55,12,0,2,Washington,home,31,332710264,2013,5,regular
1,0,,,,2,97,0,4,3,14,2-15,0-1,300,146,14-34,4.3,154,35,4.4,6-64,3,1,2,25:06,36,0,1,Colorado,away,17,332710204,2013,5,regular
1,0,8,0,2,6,27,0,1,8,29,5-17,1-2,540,420,28-54,7.8,120,34,3.5,6-40,2,1,1,34:35,27,0,2,Oregon State,home,44,332710204,2013,5,regular
1,4,0,0,1,3,90,0,4,14,25,5-11,0-0,612,351,24-35,10.0,261,35,7.5,4-50,1,0,1,26:05,53,1,3,Arizona State,home,62,332710009,2013,5,regular
0,4,23,0,2,2,55,0,4,5,22,4-14,1-3,542,295,20-30,9.8,247,37,6.7,6-54,4,1,3,33:08,0,0,1,USC,away,41,332710009,2013,5,regular
4,0,-6,0,1,1,107,0,4,4,13,6-19,1-3,212,105,16-34,3.1,107,41,2.6,7-50,1,0,1,33:34,10,0,1,Middle Tennessee,away,10,332700252,2013,5,regular
0,4,107,1,6,0,144,0,4,5,22,7-13,1-1,486,177,14-19,9.3,309,55,5.6,9-80,5,4,1,38:16,0,0,1,BYU,home,37,332700252,2013,5,regular
0,7,,,,2,61,0,3,12,36,10-12,1-1,614,390,32-37,10.5,224,47,4.8,4-27,0,0,0,31:28,40,0,2,Old Dominion,home,66,332710295,2013,5,regular
0,0,,,,1,136,0,6,4,17,7-15,0-2,325,229,17-31,7.4,96,34,2.8,4-42,2,0,2,28:20,,,,Albany,away,10,332710295,2013,5,regular
0,1,1,0,1,0,61,0,3,4,19,10-18,0-1,313,82,7-16,5.1,231,57,4.1,1-5,3,1,2,31:05,,,,Air Force,away,10,332782426,2013,6,regular
1,4,2,0,1,0,19,0,1,4,18,8-14,0-0,327,54,6-10,5.4,273,51,5.4,1-5,0,0,0,28:55,12,0,2,Navy,home,28,332782426,2013,6,regular
1,4,50,0,5,5,12,0,1,9,33,6-11,0-0,614,431,26-39,11.1,183,43,4.3,4-26,0,0,0,34:11,,,,Florida State,home,63,332780052,2013,6,regular
0,0,,,,0,73,0,4,0,9,2-15,0-0,234,201,15-32,6.3,33,25,1.3,4-40,1,1,0,25:15,,,,Maryland,away,0,332780052,2013,6,regular
2,2,5,0,2,1,18,0,1,6,20,2-14,2-2,341,181,13-23,7.9,160,50,3.2,8-70,2,0,2,35:58,17,0,2,Florida International,away,24,332782572,2013,6,regular
0,0,3,0,1,3,139,0,6,3,19,6-15,2-2,314,243,26-45,5.4,71,24,3.0,3-19,4,2,2,23:58,14,0,2,Southern Mississippi,home,23,332782572,2013,6,regular
1,1,,,,1,39,0,2,5,20,9-16,0-0,334,245,28-37,6.6,89,32,2.8,4-40,2,0,2,26:46,,,,Middle Tennessee,home,17,332782393,2013,6,regular
0,2,2,0,1,1,71,0,2,6,33,17-23,0-0,511,365,43-58,6.3,146,40,3.7,5-35,1,1,0,33:14,0,0,2,East Carolina,away,24,332782393,2013,6,regular
0,3,,,,2,19,0,1,5,25,11-17,1-1,579,299,23-36,8.3,280,46,6.1,1-5,0,0,0,35:34,,,,Florida Atlantic,away,37,332780005,2013,6,regular
0,0,,,,2,152,0,4,11,16,6-15,0-1,307,256,18-33,7.8,51,25,2.0,2-12,0,0,0,23:47,,,,UAB,home,23,332780005,2013,6,regular
1,2,0,0,1,2,12,0,1,6,19,3-12,1-1,344,177,13-22,8.0,167,48,3.5,11-91,2,1,1,27:36,32,0,2,Rice,away,30,332780202,2013,6,regular
1,2,0,0,1,0,,,,13,24,5-19,3-5,415,193,16-32,6.0,222,53,4.2,5-30,3,1,2,32:18,5,0,1,Tulsa,home,27,332780202,2013,6,regular
1,1,10,0,2,2,90,0,3,3,18,7-16,0-0,360,326,29-42,7.8,34,20,1.7,11-105,2,0,2,27:44,,,,North Texas,away,21,332782655,2013,6,regular
0,0,4,0,2,1,54,0,3,6,17,4-14,0-0,227,132,18-28,4.7,95,39,2.4,4-49,1,1,0,32:16,67,1,2,Tulane,home,24,332782655,2013,6,regular
0,1,2,0,2,0,83,0,4,4,16,5-15,0-2,391,275,21-40,6.9,116,27,4.3,9-52,2,1,1,26:32,0,0,1,Louisiana Monroe,home,10,332762433,2013,6,regular
1,2,37,0,2,2,,,,7,27,6-13,0-0,530,370,24-36,10.3,160,40,4.0,6-37,1,0,1,33:28,25,0,1,Western Kentucky,away,31,332762433,2013,6,regular
1,3,6,0,2,2,13,0,1,10,23,4-15,0-1,486,336,24-39,8.6,150,41,3.7,5-42,1,0,1,24:49,,,,Indiana,home,44,332780084,2013,6,regular
0,0,3,0,1,3,64,0,3,6,27,11-22,1-5,410,340,30-55,6.2,70,38,1.8,5-20,1,1,0,35:17,0,0,1,Penn State,away,24,332780084,2013,6,regular
2,1,,,,2,119,0,5,12,20,5-14,0-1,437,343,25-31,11.1,94,43,2.2,4-42,2,1,1,30:38,5,0,1,Northwestern,home,30,332780077,2013,6,regular
1,3,9,1,1,0,19,0,1,10,25,7-13,0-1,451,203,15-26,7.8,248,48,5.2,1-10,3,2,1,29:22,7,0,1,Ohio State,away,40,332780077,2013,6,regular
1,3,0,0,1,2,26,0,1,9,24,6-12,0-1,521,186,11-20,9.3,335,50,6.7,8-71,1,1,0,26:55,6,0,1,Nebraska,home,39,332780158,2013,6,regular
1,2,,,,0,96,0,4,5,24,4-15,2-4,372,177,16-31,5.7,195,48,4.1,3-38,2,1,1,32:30,,,,Illinois,away,19,332780158,2013,6,regular
0,0,,,,2,16,0,1,2,13,4-15,0-1,264,241,26-46,5.2,23,16,1.4,3-34,2,0,2,22:47,1,0,1,Iowa,home,14,332782294,2013,6,regular
0,0,53,0,3,2,29,0,1,14,20,6-19,2-3,412,277,25-44,6.3,135,37,3.6,8-70,1,0,1,37:13,38,0,2,Michigan State,away,26,332782294,2013,6,regular
0,0,18,0,1,1,93,0,5,7,16,8-15,1-1,281,145,14-21,6.9,136,41,3.3,6-35,2,1,1,33:48,,,,Minnesota,away,13,332780130,2013,6,regular
1,4,13,0,2,1,52,0,2,6,17,10-13,0-0,348,235,13-17,13.8,113,35,3.2,2-10,0,0,0,26:12,72,1,1,Michigan,home,42,332780130,2013,6,regular
0,1,7,0,1,3,,,,4,21,5-12,0-1,448,216,13-22,9.8,232,43,5.4,2-20,0,0,0,32:23,18,0,1,Bowling Green,home,28,332780189,2013,6,regular
0,0,,,,1,36,0,2,1,15,4-13,1-1,280,96,11-25,3.8,184,32,5.8,8-62,1,0,1,27:37,,,,UMass,away,7,332780189,2013,6,regular
0,2,10,0,4,0,104,0,5,5,25,5-16,1-1,397,279,20-39,7.2,118,35,3.4,5-39,4,1,3,30:06,,,,Memphis,home,17,332780235,2013,6,regular
1,2,3,0,1,0,16,0,1,6,16,5-14,1-2,270,160,17-36,4.4,110,30,3.7,6-46,0,0,0,29:25,33,0,3,UCF,away,24,332780235,2013,6,regular
0,0,,,,1,147,0,7,1,13,5-12,0-1,255,207,13-26,8.0,48,28,1.7,3-40,2,1,1,25:19,,,,Temple,home,7,332780218,2013,6,regular
1,1,5,0,2,2,21,0,1,12,26,7-12,0-0,525,348,25-36,9.7,177,34,5.2,8-72,0,0,0,33:59,0,0,1,Louisville,away,30,332780218,2013,6,regular
2,0,9,0,1,0,15,0,1,14,12,6-15,0-0,241,129,11-18,7.2,112,37,3.0,5-45,1,1,0,30:34,15,0,2,South Florida,home,26,332780058,2013,6,regular
1,0,4,0,1,3,,,,2,21,7-14,0-1,350,240,24-36,6.7,110,33,3.3,5-39,4,2,2,29:26,,,,Cincinnati,away,20,332780058,2013,6,regular
1,3,,,,4,62,0,3,7,22,9-18,2-3,474,283,19-33,8.6,191,52,3.7,9-60,2,1,1,31:56,,,,Rutgers,away,55,332782567,2013,6,regular
1,2,8,0,1,5,60,0,5,8,23,9-23,4-6,558,484,45-71,6.8,74,28,2.6,5-50,1,1,0,27:09,0,0,1,SMU,home,52,332782567,2013,6,regular
1,7,15,0,2,1,138,1,3,12,24,5-10,1-3,608,67,3-8,8.4,541,56,9.7,2-15,0,0,0,30:14,38,0,2,New Mexico,home,66,332780167,2013,6,regular
0,2,,,,0,114,0,6,5,19,4-13,0-2,451,269,20-34,7.9,182,40,4.6,4-40,3,1,2,28:43,,,,New Mexico State,away,17,332780167,2013,6,regular
1,3,10,0,4,5,37,0,2,11,40,6-15,2-2,731,422,38-51,8.3,309,50,6.2,4-30,3,1,2,20:24,27,0,4,Fresno State,away,61,332780070,2013,6,regular
1,0,0,0,3,2,128,0,5,2,18,8-19,2-3,273,177,17-40,4.4,96,43,2.2,4-27,5,1,4,39:24,0,0,2,Idaho,home,14,332780070,2013,6,regular
0,0,,,,3,21,0,1,10,22,4-13,1-2,427,362,33-47,7.7,65,25,2.6,4-45,3,1,2,25:15,37,1,1,Arizona State,away,34,332780087,2013,6,regular
1,0,27,0,1,3,117,0,6,13,23,4-15,1-1,424,279,17-38,7.3,145,37,3.9,9-64,1,0,1,34:05,24,1,2,Notre Dame,home,37,332780087,2013,6,regular
0,2,15,1,1,1,11,0,1,7,18,7-17,3-3,404,215,17-31,6.9,189,41,4.6,9-67,1,1,0,30:38,,,,Tennessee,home,31,332782633,2013,6,regular
