season,team,conference,stat_name,stat_value
2016,Virginia,ACC,turnovers,26
2016,Florida State,ACC,turnovers,20
2016,NC State,ACC,kickReturnTDs,1
2016,Louisville,ACC,sacks,30
2016,UT San Antonio,Conference USA,puntReturnYards,164
2016,Washington State,Pac-12,firstDowns,340
2016,USC,Pac-12,games,13
2016,Old Dominion,Conference USA,penalties,66
2016,Pittsburgh,ACC,thirdDowns,175
2016,Ball State,Mid-American,firstDowns,294
2016,Houston,American Athletic,possessionTime,25790
2016,LSU,SEC,passAttempts,298
2016,Boise State,Mountain West,interceptionTDs,1
2016,UT San Antonio,Conference USA,tacklesForLoss,78
2016,New Mexico State,Sun Belt,interceptionTDs,1
2016,Vanderbilt,SEC,puntReturnTDs,0
2016,BYU,FBS Independents,interceptions,12
2016,TCU,Big 12,passingTDs,18
2016,Toledo,Mid-American,rushingYards,2535
2016,Syracuse,ACC,interceptionTDs,1
2016,Vanderbilt,SEC,sacks,15
2016,Virginia,ACC,netPassingYards,2872
2016,Oklahoma,Big 12,penaltyYards,679
2016,Washington State,Pac-12,passesIntercepted,12
2016,East Carolina,American Athletic,possessionTime,21700
2016,Fresno State,Mountain West,thirdDownConversions,76
2016,Boise State,Mountain West,passCompletions,253
2016,Baylor,Big 12,penalties,129
2016,Louisiana Tech,Conference USA,fourthDownConversions,6
2016,Penn State,Big Ten,kickReturns,50
2016,Marshall,Conference USA,puntReturnTDs,0
2016,New Mexico State,Sun Belt,fumblesLost,7
2016,Georgia Tech,ACC,thirdDowns,154
2016,Northern Illinois,Mid-American,fumblesRecovered,2
2016,Texas A&M,SEC,penaltyYards,685
2016,Illinois,Big Ten,penalties,75
2016,UT San Antonio,Conference USA,thirdDowns,207
2016,Alabama,SEC,passesIntercepted,16
2016,Troy,Sun Belt,passAttempts,492
2016,Missouri,SEC,fumblesRecovered,5
2016,Auburn,SEC,thirdDowns,183
2016,Boise State,Mountain West,games,13
2016,Utah State,Mountain West,tacklesForLoss,67
2016,San José State,Mountain West,passAttempts,371
2016,Old Dominion,Conference USA,interceptions,6
2016,Middle Tennessee,Conference USA,rushingYards,2494
2016,Florida State,ACC,passAttempts,421
2016,South Alabama,Sun Belt,kickReturnTDs,1
2016,Georgia,SEC,kickReturnYards,585
2016,Arkansas,SEC,passesIntercepted,10
2016,Middle Tennessee,Conference USA,puntReturnYards,162
2016,Oregon,Pac-12,rushingAttempts,493
2016,Colorado,Pac-12,rushingTDs,30
2016,Colorado State,Mountain West,netPassingYards,3181
2016,Northern Illinois,Mid-American,passAttempts,400
2016,Northern Illinois,Mid-American,puntReturnYards,70
2016,South Carolina,SEC,thirdDownConversions,63
2016,Oregon,Pac-12,puntReturnYards,151
2016,Houston,American Athletic,fourthDowns,30
2016,Miami,ACC,passesIntercepted,8
2016,Arkansas,SEC,rushingTDs,21
2016,UCF,American Athletic,penaltyYards,729
2016,Iowa State,Big 12,penalties,76
2016,Boston College,ACC,fourthDowns,22
2016,Arizona State,Pac-12,kickReturnTDs,1
2016,Virginia Tech,ACC,penalties,71
2016,Washington,Pac-12,fumblesLost,6
2016,North Carolina,ACC,thirdDowns,165
2016,UTEP,Conference USA,puntReturns,25
2016,Tennessee,SEC,tacklesForLoss,100
2016,UT San Antonio,Conference USA,rushingYards,2104
2016,West Virginia,Big 12,kickReturnYards,677
2016,South Florida,American Athletic,rushingAttempts,570
2016,Wyoming,Mountain West,netPassingYards,3207
2016,Maryland,Big Ten,sacks,37
2016,California,Pac-12,interceptions,12
2016,Florida International,Conference USA,penalties,64
2016,Texas Tech,Big 12,puntReturnTDs,0
2016,UTEP,Conference USA,kickReturnYards,809
2016,Memphis,American Athletic,kickReturnTDs,3
2016,Stanford,Pac-12,puntReturns,12
2016,Ball State,Mid-American,passesIntercepted,7
2016,Ole Miss,SEC,possessionTime,18673
2016,Louisiana,Sun Belt,passesIntercepted,10
2016,UMass,FBS Independents,totalYards,4274
2016,Rutgers,Big Ten,fourthDowns,16
2016,Texas Tech,Big 12,passAttempts,653
2016,California,Pac-12,puntReturnYards,65
2016,Tulsa,American Athletic,puntReturns,28
2016,Florida Atlantic,Conference USA,totalYards,4779
2016,Rice,Conference USA,fumblesLost,8
2016,Nebraska,Big Ten,turnovers,14
2016,Miami,ACC,kickReturns,21
2016,Arizona State,Pac-12,possessionTime,21822
2016,Baylor,Big 12,firstDowns,330
2016,SMU,American Athletic,fumblesLost,7
2016,Ball State,Mid-American,penaltyYards,426
2016,Duke,ACC,passCompletions,269
2016,Cincinnati,American Athletic,sacks,19
2016,Clemson,ACC,fourthDownConversions,15
2016,Appalachian State,Sun Belt,puntReturns,21
2016,Boise State,Mountain West,kickReturnYards,635
2016,Connecticut,American Athletic,rushingYards,1408
2016,Buffalo,Mid-American,passCompletions,212
2016,Tulsa,American Athletic,rushingTDs,33
2016,South Carolina,SEC,games,13
2016,Stanford,Pac-12,fumblesRecovered,6
2016,Idaho,Sun Belt,kickReturnYards,981
2016,Iowa,Big Ten,passCompletions,175
2016,Troy,Sun Belt,rushingTDs,28
2016,San José State,Mountain West,rushingAttempts,480
2016,Arizona,Pac-12,kickReturnTDs,0
2016,Missouri,SEC,netPassingYards,3545
2016,Purdue,Big Ten,kickReturns,42
2016,North Texas,Conference USA,rushingTDs,24
2016,Arizona,Pac-12,passesIntercepted,8
2016,Georgia Southern,Sun Belt,possessionTime,23511
2016,Indiana,Big Ten,thirdDowns,203
2016,East Carolina,American Athletic,interceptionTDs,0
2016,Army,FBS Independents,kickReturnYards,486
2016,Rice,Conference USA,puntReturnYards,47
2016,Rice,Conference USA,passAttempts,412
2016,Appalachian State,Sun Belt,turnovers,13
2016,Duke,ACC,kickReturns,38
2016,Arizona State,Pac-12,fourthDownConversions,8
2016,Oklahoma State,Big 12,rushingAttempts,491
2016,Fresno State,Mountain West,penaltyYards,669
2016,Southern Mississippi,Conference USA,rushingYards,2264
2016,TCU,Big 12,passesIntercepted,8
2016,South Florida,American Athletic,games,13
2016,Kansas,Big 12,totalYards,4314
2016,Pittsburgh,ACC,rushingTDs,36
2016,Wake Forest,ACC,penaltyYards,501
2016,Toledo,Mid-American,puntReturns,27
2016,Oklahoma,Big 12,kickReturns,36
2016,Marshall,Conference USA,fourthDownConversions,16
2016,South Florida,American Athletic,puntReturns,24
2016,Georgia,SEC,interceptionYards,108
2016,Connecticut,American Athletic,kickReturnYards,740
2016,South Florida,American Athletic,fumblesLost,9
2016,UMass,FBS Independents,penalties,93
2016,Wyoming,Mountain West,fumblesRecovered,11
2016,Boston College,ACC,kickReturns,30
2016,Iowa,Big Ten,kickReturnTDs,0
2016,Rice,Conference USA,passingTDs,16
2016,Purdue,Big Ten,games,12
2016,Colorado,Pac-12,turnovers,20
2016,Florida,SEC,netPassingYards,2805
2016,Kansas State,Big 12,rushingAttempts,572
2016,UCF,American Athletic,kickReturnYards,838
2016,NC State,ACC,netPassingYards,3383
2016,SMU,American Athletic,sacks,29
2016,Marshall,Conference USA,possessionTime,21498
2016,Oklahoma State,Big 12,netPassingYards,4211
2016,Central Michigan,Mid-American,tacklesForLoss,70
2016,Oregon State,Pac-12,games,12
2016,Utah State,Mountain West,puntReturnTDs,1
2016,Michigan,Big Ten,rushingTDs,41
2016,Notre Dame,FBS Independents,possessionTime,20830
2016,Akron,Mid-American,interceptionYards,107
2016,Oregon,Pac-12,games,12
2016,Ohio,Mid-American,fumblesLost,13
2016,Georgia State,Sun Belt,tacklesForLoss,47
2016,Navy,American Athletic,turnovers,16
2016,Wyoming,Mountain West,rushingTDs,31
2016,Miami,ACC,penaltyYards,876
2016,East Carolina,American Athletic,thirdDowns,193
2016,Maryland,Big Ten,puntReturnTDs,2
2016,Louisiana,Sun Belt,fumblesRecovered,8
2016,Florida International,Conference USA,netPassingYards,2720
2016,Connecticut,American Athletic,sacks,17
2016,Navy,American Athletic,tacklesForLoss,57
2016,Tennessee,SEC,interceptionYards,120
2016,East Carolina,American Athletic,firstDowns,286
2016,Maryland,Big Ten,rushingTDs,26
2016,Georgia Southern,Sun Belt,netPassingYards,1868
2016,Arkansas State,Sun Belt,netPassingYards,3148
2016,Colorado State,Mountain West,fumblesRecovered,5
2016,Penn State,Big Ten,penalties,68
2016,Oklahoma State,Big 12,passAttempts,465
2016,Rutgers,Big Ten,rushingTDs,8
2016,Western Michigan,Mid-American,interceptions,4
2016,Florida Atlantic,Conference USA,interceptionTDs,1
2016,Toledo,Mid-American,sacks,21
2016,Auburn,SEC,fourthDownConversions,10
2016,Georgia State,Sun Belt,turnovers,23
2016,Baylor,Big 12,totalYards,6795
2016,UMass,FBS Independents,tacklesForLoss,70
2016,UCLA,Pac-12,netPassingYards,3547
2016,Ole Miss,SEC,puntReturnYards,60
2016,Middle Tennessee,Conference USA,fourthDowns,14
2016,UTEP,Conference USA,kickReturnTDs,0
2016,Georgia Tech,ACC,sacks,18
2016,UNLV,Mountain West,sacks,20
2016,Georgia,SEC,puntReturns,25
2016,Florida Atlantic,Conference USA,passesIntercepted,10
2016,Utah State,Mountain West,penalties,85
2016,Notre Dame,FBS Independents,kickReturnTDs,2
2016,Purdue,Big Ten,puntReturns,12
2016,Western Kentucky,Conference USA,fourthDownConversions,7
2016,UNLV,Mountain West,fourthDowns,16
2016,Marshall,Conference USA,interceptionYards,107
2016,Rutgers,Big Ten,rushingYards,1739
2016,Florida International,Conference USA,kickReturns,45
2016,NC State,ACC,rushingTDs,23
2016,Louisiana,Sun Belt,kickReturnYards,710
2016,Northwestern,Big Ten,tacklesForLoss,77
2016,Boston College,ACC,fumblesLost,12
2016,UTEP,Conference USA,fourthDowns,15
2016,Arizona State,Pac-12,games,12
2016,Nevada,Mountain West,possessionTime,21092
2016,Fresno State,Mountain West,interceptions,13
2016,Army,FBS Independents,interceptionYards,98
2016,Hawai'i,Mountain West,penaltyYards,1003
2016,Texas A&M,SEC,interceptionYards,19
2016,Minnesota,Big Ten,interceptionYards,136
2016,New Mexico State,Sun Belt,rushingAttempts,453
2016,UT San Antonio,Conference USA,fumblesLost,7
2016,Florida,SEC,possessionTime,24357
2016,Ohio,Mid-American,penalties,79
2016,Western Kentucky,Conference USA,rushingAttempts,487
2016,Ohio State,Big Ten,interceptions,7
2016,Oklahoma State,Big 12,totalYards,6432
2016,Florida State,ACC,kickReturnYards,745
2016,South Alabama,Sun Belt,interceptions,14
2016,Texas Tech,Big 12,sacks,14
2016,Rutgers,Big Ten,kickReturns,42
2016,Minnesota,Big Ten,passesIntercepted,9
2016,TCU,Big 12,netPassingYards,3486
2016,Louisiana,Sun Belt,passingTDs,12
2016,Louisiana Monroe,Sun Belt,totalYards,4480
2016,Louisiana Monroe,Sun Belt,kickReturns,43
2016,Nevada,Mountain West,passesIntercepted,5
2016,Louisville,ACC,fumblesLost,22
2016,Temple,American Athletic,passesIntercepted,12
2016,Missouri,SEC,interceptionTDs,2
2016,Georgia Tech,ACC,passingTDs,9
2016,SMU,American Athletic,kickReturnYards,933
2016,Toledo,Mid-American,passingTDs,46
2016,Oklahoma State,Big 12,fumblesRecovered,11
2016,UCLA,Pac-12,totalYards,4558
2016,Miami (OH),Mid-American,fumblesRecovered,6
2016,Florida,SEC,rushingYards,1667
2016,Boston College,ACC,puntReturnTDs,0
2016,UCLA,Pac-12,tacklesForLoss,65
2016,Wake Forest,ACC,passesIntercepted,12
2016,Wyoming,Mountain West,interceptionTDs,3
2016,Alabama,SEC,interceptionYards,398
2016,Washington,Pac-12,interceptionTDs,2
2016,Arizona State,Pac-12,firstDowns,244
2016,UCLA,Pac-12,fumblesRecovered,8
2016,USC,Pac-12,puntReturns,29
2016,SMU,American Athletic,penalties,69
2016,Miami,ACC,passingTDs,27
2016,Auburn,SEC,kickReturnYards,438
2016,Troy,Sun Belt,thirdDownConversions,71
2016,Appalachian State,Sun Belt,fumblesRecovered,1
2016,Ohio,Mid-American,firstDowns,292
2016,Iowa State,Big 12,fumblesLost,8
2016,South Florida,American Athletic,sacks,31
2016,Tulane,American Athletic,rushingAttempts,591
2016,Arkansas State,Sun Belt,totalYards,4932
2016,Kansas,Big 12,rushingYards,1429
2016,Florida Atlantic,Conference USA,puntReturnYards,50
2016,Kentucky,SEC,passesIntercepted,13
2016,Louisiana Monroe,Sun Belt,puntReturns,12
2016,Wake Forest,ACC,passAttempts,353
2016,Oklahoma State,Big 12,games,13
2016,Fresno State,Mountain West,fumblesRecovered,3
2016,Illinois,Big Ten,kickReturnYards,754
2016,Utah,Pac-12,rushingAttempts,570
2016,Purdue,Big Ten,thirdDowns,203
2016,North Texas,Conference USA,kickReturnTDs,0
2016,Kent State,Mid-American,kickReturnYards,750
2016,Houston,American Athletic,fourthDownConversions,19
2016,Tulsa,American Athletic,fumblesRecovered,11
2016,Miami,ACC,puntReturns,22
2016,Western Michigan,Mid-American,thirdDowns,189
2016,San Diego State,Mountain West,tacklesForLoss,76
2016,California,Pac-12,kickReturnYards,1072
2016,Eastern Michigan,Mid-American,fumblesRecovered,13
2016,Old Dominion,Conference USA,fourthDownConversions,18
2016,Oregon State,Pac-12,passAttempts,353
2016,Oklahoma,Big 12,passCompletions,271
2016,Tennessee,SEC,penalties,80
2016,USC,Pac-12,turnovers,20
2016,Georgia,SEC,penaltyYards,547
2016,UCLA,Pac-12,penaltyYards,716
2016,South Carolina,SEC,totalYards,4518
2016,Louisiana Monroe,Sun Belt,passesIntercepted,7
2016,Middle Tennessee,Conference USA,fumblesLost,6
2016,Ohio State,Big Ten,fourthDownConversions,13
2016,Boston College,ACC,fourthDownConversions,11
2016,Illinois,Big Ten,kickReturns,40
2016,Idaho,Sun Belt,kickReturnTDs,0
2016,Georgia,SEC,puntReturnTDs,1
2016,Florida International,Conference USA,passingTDs,19
2016,UTEP,Conference USA,games,12
2016,Tulsa,American Athletic,games,13
2016,Arizona,Pac-12,fourthDownConversions,5
2016,Maryland,Big Ten,rushingAttempts,533
2016,UT San Antonio,Conference USA,interceptionTDs,0
2016,Auburn,SEC,passingTDs,12
2016,New Mexico State,Sun Belt,rushingYards,2051
2016,Michigan,Big Ten,kickReturnTDs,0
2016,Baylor,Big 12,games,13
2016,Iowa State,Big 12,firstDowns,254
2016,Army,FBS Independents,rushingYards,4245
2016,West Virginia,Big 12,interceptions,11
2016,San José State,Mountain West,kickReturns,44
2016,Kansas,Big 12,interceptionYards,131
2016,Toledo,Mid-American,fourthDownConversions,4
2016,UTEP,Conference USA,rushingYards,2226
2016,Indiana,Big Ten,tacklesForLoss,98
2016,North Carolina,ACC,passesIntercepted,1
2016,California,Pac-12,turnovers,15
2016,North Texas,Conference USA,fourthDowns,22
2016,Nevada,Mountain West,tacklesForLoss,55
2016,Tulsa,American Athletic,sacks,31
2016,Illinois,Big Ten,passingTDs,13
2016,Michigan State,Big Ten,rushingTDs,14
2016,Louisville,ACC,kickReturns,41
2016,Stanford,Pac-12,passCompletions,179
2016,UNLV,Mountain West,totalYards,4853
2016,Purdue,Big Ten,kickReturnTDs,0
2016,Tulane,American Athletic,firstDowns,208
2016,Troy,Sun Belt,totalYards,5585
2016,Kansas,Big 12,kickReturnTDs,1
2016,Utah,Pac-12,penalties,90
2016,Kentucky,SEC,passCompletions,170
2016,Oklahoma,Big 12,totalYards,7212
2016,Rice,Conference USA,firstDowns,261
2016,Notre Dame,FBS Independents,puntReturnYards,191
2016,Kent State,Mid-American,interceptionYards,157
2016,Akron,Mid-American,fourthDownConversions,10
2016,Alabama,SEC,tacklesForLoss,118
2016,Buffalo,Mid-American,sacks,21
2016,Memphis,American Athletic,puntReturnTDs,0
2016,Kansas,Big 12,interceptions,22
2016,Oregon,Pac-12,passingTDs,28
2016,Tulane,American Athletic,fumblesRecovered,15
2016,Virginia,ACC,passCompletions,266
2016,UT San Antonio,Conference USA,thirdDownConversions,91
2016,Hawai'i,Mountain West,fourthDownConversions,15
2016,Tulsa,American Athletic,interceptionYards,184
2016,Troy,Sun Belt,puntReturns,25
2016,Louisiana Monroe,Sun Belt,possessionTime,21199
2016,Idaho,Sun Belt,possessionTime,25014
2016,South Alabama,Sun Belt,tacklesForLoss,89
2016,Duke,ACC,totalYards,4531
2016,UTEP,Conference USA,tacklesForLoss,46
2016,Virginia,ACC,kickReturnTDs,0
2016,Northern Illinois,Mid-American,games,12
2016,Old Dominion,Conference USA,sacks,34
2016,Ball State,Mid-American,interceptionYards,42
2016,Colorado,Pac-12,kickReturnTDs,0
2016,Texas State,Sun Belt,turnovers,25
2016,Kansas State,Big 12,fourthDowns,15
2016,Michigan,Big Ten,rushingYards,2768
2016,Iowa,Big Ten,games,13
2016,UCF,American Athletic,puntReturnTDs,1
2016,Missouri,SEC,thirdDowns,194
2016,Vanderbilt,SEC,passAttempts,394
2016,Western Kentucky,Conference USA,firstDowns,344
2016,Ole Miss,SEC,puntReturnTDs,0
2016,Alabama,SEC,interceptions,9
2016,Kent State,Mid-American,tacklesForLoss,69
2016,Western Michigan,Mid-American,interceptionYards,372
2016,Air Force,Mountain West,penalties,67
2016,Navy,American Athletic,kickReturnTDs,0
2016,Alabama,SEC,fumblesLost,10
2016,Hawai'i,Mountain West,firstDowns,263
2016,Ole Miss,SEC,turnovers,19
2016,Florida International,Conference USA,kickReturnTDs,0
2016,Washington State,Pac-12,rushingAttempts,362
2016,Arizona State,Pac-12,tacklesForLoss,84
2016,Texas State,Sun Belt,thirdDownConversions,58
2016,Miami (OH),Mid-American,kickReturnTDs,0
2016,Indiana,Big Ten,puntReturnTDs,0
2016,NC State,ACC,tacklesForLoss,89
2016,Arizona State,Pac-12,rushingYards,1578
2016,Buffalo,Mid-American,firstDowns,220
2016,Virginia,ACC,puntReturns,22
2016,Baylor,Big 12,interceptions,15
2016,Clemson,ACC,sacks,49
2016,Bowling Green,Mid-American,puntReturnTDs,0
2016,Louisville,ACC,interceptions,10
2016,Western Kentucky,Conference USA,tacklesForLoss,88
2016,Oklahoma,Big 12,fourthDowns,13
2016,Georgia State,Sun Belt,firstDowns,201
2016,Miami (OH),Mid-American,firstDowns,254
2016,Tennessee,SEC,penaltyYards,735
2016,Florida,SEC,interceptionYards,321
2016,Louisiana Monroe,Sun Belt,tacklesForLoss,69
2016,Air Force,Mountain West,puntReturnYards,99
2016,Virginia Tech,ACC,sacks,32
2016,Boise State,Mountain West,puntReturns,24
2016,Oklahoma,Big 12,tacklesForLoss,68
2016,Idaho,Sun Belt,interceptionYards,130
2016,Iowa,Big Ten,sacks,28
2016,Appalachian State,Sun Belt,fourthDowns,29
2016,Rutgers,Big Ten,interceptionTDs,1
2016,Florida Atlantic,Conference USA,turnovers,20
2016,Akron,Mid-American,thirdDownConversions,60
2016,Stanford,Pac-12,penaltyYards,702
2016,Toledo,Mid-American,rushingAttempts,512
2016,San José State,Mountain West,interceptionTDs,0
2016,UT San Antonio,Conference USA,sacks,27
2016,Louisville,ACC,puntReturnYards,211
2016,Texas A&M,SEC,passCompletions,255
2016,Ole Miss,SEC,kickReturnTDs,0
2016,Georgia State,Sun Belt,rushingAttempts,336
2016,Boise State,Mountain West,totalYards,6146
2016,Louisville,ACC,fourthDowns,16
2016,BYU,FBS Independents,kickReturns,33
2016,Arkansas,SEC,interceptionYards,229
2016,Baylor,Big 12,passAttempts,480
2016,Virginia,ACC,thirdDowns,184
2016,Old Dominion,Conference USA,rushingAttempts,500
2016,Utah State,Mountain West,interceptionTDs,0
2016,Northern Illinois,Mid-American,rushingAttempts,548
2016,Tulsa,American Athletic,turnovers,21
2016,Akron,Mid-American,kickReturnTDs,0
2016,Kansas,Big 12,passesIntercepted,10
2016,Syracuse,ACC,rushingAttempts,449
2016,Michigan,Big Ten,puntReturns,26
2016,Ohio,Mid-American,kickReturnTDs,0
2016,Nevada,Mountain West,passingTDs,18
2016,Army,FBS Independents,fourthDowns,33
2016,Stanford,Pac-12,fourthDownConversions,6
2016,Florida State,ACC,kickReturns,33
2016,Illinois,Big Ten,interceptionTDs,1
2016,Texas Tech,Big 12,rushingTDs,22
2016,Temple,American Athletic,penaltyYards,604
2016,UTEP,Conference USA,possessionTime,21728
2016,Colorado,Pac-12,netPassingYards,3563
2016,Alabama,SEC,passAttempts,417
2016,UCLA,Pac-12,passesIntercepted,15
2016,Boston College,ACC,rushingTDs,16
2016,South Florida,American Athletic,penaltyYards,763
2016,Kansas State,Big 12,interceptionTDs,3
2016,Stanford,Pac-12,rushingTDs,20
2016,Oklahoma,Big 12,interceptionTDs,2
2016,Florida Atlantic,Conference USA,fumblesRecovered,5
2016,Tennessee,SEC,games,13
2016,Colorado,Pac-12,firstDowns,326
2016,Syracuse,ACC,firstDowns,268
2016,Kentucky,SEC,penalties,65
2016,Ball State,Mid-American,thirdDownConversions,88
2016,Wake Forest,ACC,firstDowns,225
2016,Penn State,Big Ten,penaltyYards,622
2016,UT San Antonio,Conference USA,totalYards,4881
2016,UT San Antonio,Conference USA,rushingAttempts,524
2016,Texas State,Sun Belt,interceptions,17
2016,Louisiana,Sun Belt,interceptions,13
2016,UCLA,Pac-12,interceptions,16
2016,Eastern Michigan,Mid-American,fumblesLost,6
