team_id,points/game,totalYards/game,firstDowns/game,netPassingYards/game,passAttempts/game,passCompletions/game,passingTDs/game,rushingYards/game,rushingAttempts/game,rushingTDs/game,turnovers/game,thirdDownPct,rushingPct,rushingYardsPct,completionPct,rushingYards/attempt,passingYards/attempt,passingYards/completion
Air Force 2021,0.3840740483293453,0.48823942687918137,0.45836953160455934,-2.3562381843546047,-3.294068371023416,-2.9357470720994066,-1.5496162535174807,3.22118177887999,4.352809519844048,2.517499487734332,-1.813599775240078,0.9223366047957611,3.86287005173536,3.201918948570304,-1.8892287881153107,1.01115671038602,3.2943671286411735,5.7856539236523
Air Force 2022,-0.05706676572282805,0.08071799229339152,-0.0026212490962370127,-2.7856845717346643,-3.5833058605913006,-3.1532469845008086,-1.5496162535174807,3.2014613595824417,3.9202358533240638,1.7170096635175462,-1.3387776817970756,0.8810534510922353,4.109197285314813,3.6383343972148072,-2.168152856221014,1.2546150040714845,2.865146996589761,5.6461203112628935
Air Force 2023,-0.05706676572282805,-0.4205694360908977,-0.2843378373022778,-2.5367110526707646,-3.3830645216596884,-2.9357470720994066,-1.6675618703573851,2.2821864292505856,2.7624651576382204,1.6026539743437194,-0.7056815572064055,1.1443134932119585,3.751334227718879,3.1383145110151993,-1.2202304593505082,1.0436726039077864,2.8605745113667886,4.339601708170167
Akron 2005,-0.6488410284757434,-0.12845230156480095,-0.3867802330135665,0.9186198494700256,1.4672256880171546,0.6219300664663849,0.33751361592098966,-1.1355139305475546,-0.914411007781656,-1.1418825658281186,0.5605106919749346,-1.2513724052770745,-1.2786983119530932,-1.2760996918947778,-1.1995877407957367,-1.1761100577590118,-0.5115051532200854,0.29669125273307145
Akron 2006,-1.2011636737117979,-1.28319654356834,-1.099608569837944,0.2389923995032686,0.07666083432539948,-0.39048024006871324,-0.1932416598585805,-1.60008150053787,-1.2526242421440952,-0.9036415467159803,0.032930588149376314,-2.0274350755375767,-0.7084334184512233,-1.3613041040902278,-1.1799622715928266,-1.847795497568597,0.2592948125259321,1.1973617002920836
Akron 2007,-0.9913527987357643,-1.2636619615269857,-1.0163741233225227,-0.5559005685486272,-0.043854786327885815,-0.40731059043310724,-0.5765649145882698,-0.7307396831709592,-0.23268339118275677,-1.1514122065926045,1.4046388580958273,-0.717965481759764,-0.09686451481477529,-0.09236021339972682,-0.9744581333570962,-0.9467046980898696,-0.9314665448404414,-0.36898208458886783
Akron 2008,0.24420013167865615,0.06468961728510138,0.25988738991393884,0.12910593892876923,0.3176920756319701,0.1144302708631123,0.06230717662787909,0.005489303937502553,-0.2878153290725592,0.3352117526671414,0.37585765563598894,0.1536243873403734,-0.3465723353286024,-0.03607276719041327,-0.3101428363649974,0.34496552619690374,-0.2724229461465116,-0.09719076772392071
Akron 2009,-1.259444472316252,-1.4316593670826319,-1.3215670938790685,-0.637245091311568,-0.4295047724183995,-0.5924444444414434,-0.959888169317959,-0.9164402982228695,-0.8667006769154809,-0.9036415467159803,0.718784723122602,-1.2820309147667714,-0.15820286346081214,-0.24280019578963863,-0.6475273445745785,-0.7989666400768601,-0.5269819167039557,-0.14049360176286002
Akron 2010,-1.7723155000354454,-1.9382561946884185,-1.9596978504972993,-1.039686414454538,-0.3451438379611004,-0.8617300502717509,-0.959888169317959,-1.01504239471061,-0.8667006769154809,-1.2752975365309165,0.37585765563598894,-0.830968170187388,-0.2167859589648716,0.01836824723417235,-1.675603279838533,-0.9846525897863918,-1.4049820951104186,-0.4208206263361034
Akron 2011,-1.9704702152905884,-1.793700287582397,-1.5712704334253327,-0.8784244658192344,-0.019751662197229576,-0.9122211013649335,-0.959888169317959,-0.9953219754130618,-0.5910409874664709,-1.6469535263458528,0.718784723122602,-2.0394395307856135,-0.28881677091287455,-0.07626115358574441,-2.4654027900136,-1.153283607230431,-1.521171598412609,0.08391083881362472
Akron 2012,-0.30363937520321027,0.5413334190941443,1.1477214860784344,1.3635447492786614,2.4749216853257807,2.336036518963148,1.3400513590601764,-0.9953219754130618,-1.2526242421440952,-1.3991828664692287,1.2331753243525214,-0.007256749510568112,-1.8964671063410574,-1.3789194028245433,0.5936568501413491,-0.6215560094046119,-0.9324967496132088,-1.3382729620086902
