rushingTDs,passingTDs,kickReturnYards,kickReturnTDs,kickReturns,kickingPoints,interceptionYards,interceptionTDs,passesIntercepted,fumblesRecovered,totalFumbles,tacklesForLoss,defensiveTDs,tackles,sacks,qbHurries,passesDeflected,possessionTime,interceptions,fumblesLost,turnovers,totalPenaltiesYards,yardsPerRushAttempt,rushingAttempts,rushingYards,yardsPerPass,completionAttempts,netPassingYards,totalYards,fourthDownEff,thirdDownEff,firstDowns,puntReturnYards,puntReturnTDs,puntReturns,team,home_away,points,game_id,season,week,season_type
0,1,38,0,2,7,,,,0,,6,0,23,1,6,7,30:37,1,0,1,9-69,5.2,41,215,7.6,11-29,219,434,0-3,6-15,17,13,0,2,Louisville,away,13,401282672,2021,9,regular
0,4,25,0,1,4,0,0,1,0,1,5,0,31,3,6,6,29:23,0,0,0,5-45,1.8,24,44,8.8,25-36,317,361,0-1,6-13,19,,,,NC State,home,28,401282672,2021,9,regular
1,0,59,0,4,1,,,,1,2,4,0,52,2,0,7,23:55,0,1,1,5-48,4.2,38,160,6.5,12-24,155,315,1-3,4-15,12,0,0,1,Duke,away,7,401282676,2021,9,regular
3,3,,,,9,,,,1,1,7,0,39,2,3,3,36:05,0,1,1,6-45,6.3,42,266,10.0,25-41,411,677,0-0,12-18,29,8,0,4,Wake Forest,home,45,401282676,2021,9,regular
0,2,62,0,4,5,,,,0,1,4,0,46,2,1,3,24:12,1,1,2,7-77,6.1,30,183,7.0,15-26,183,366,1-3,3-12,16,1,0,2,Georgia Tech,home,17,401282671,2021,9,regular
0,2,21,0,1,14,-5,0,1,1,0,6,0,25,2,2,0,35:48,0,0,0,7-61,4.4,53,233,10.2,15-25,254,487,1-1,9-19,23,31,0,2,Virginia Tech,away,26,401282671,2021,9,regular
1,3,46,0,2,10,0,0,1,0,,8,0,41,3,4,1,29:21,2,0,2,9-107,3.0,23,68,9.3,39-56,519,587,1-2,6-14,30,32,0,1,Pittsburgh,home,34,401282674,2021,9,regular
2,3,65,0,5,8,39,0,2,0,1,8,0,44,4,7,2,30:39,1,0,1,8-72,2.2,29,64,10.1,32-42,426,490,0-0,4-12,27,0,0,1,Miami,away,38,401282674,2021,9,regular
6,3,,,,12,24,0,2,1,0,1,0,24,1,1,5,34:02,0,0,0,6-55,8.4,46,385,9.4,22-37,349,734,1-1,6-11,36,19,0,3,BYU,home,66,401282669,2021,9,regular
3,4,,,,7,,,,0,1,2,0,46,0,1,7,25:58,2,1,3,4-40,8.6,25,216,9.5,24-39,372,588,2-3,4-10,27,0,0,1,Virginia,away,49,401282669,2021,9,regular
0,0,38,0,2,3,,,,0,,3,0,51,1,5,3,28:46,3,0,3,4-45,3.0,33,99,2.4,9-18,44,143,2-3,0-13,7,,,,Kansas,away,3,401287932,2021,9,regular
3,4,15,0,1,13,47,0,3,0,,7,0,35,1,6,2,31:14,0,0,0,1-15,6.2,47,292,7.6,20-32,243,535,1-3,7-14,31,2,0,2,Oklahoma State,home,55,401287932,2021,9,regular
1,0,67,0,3,4,0,0,1,0,3,6,0,37,2,2,3,30:44,0,2,2,6-45,3.8,41,156,6.6,18-28,184,340,2-4,6-16,17,19,0,2,TCU,away,12,401287930,2021,9,regular
3,1,41,0,3,7,,,,2,1,10,0,53,4,2,4,29:16,1,0,1,4-46,4.3,34,146,11.5,13-21,242,388,1-1,6-12,16,4,0,2,Kansas State,home,31,401287930,2021,9,regular
1,2,,,,6,40,0,2,0,2,5,0,46,0,1,4,27:06,1,1,2,4-30,3.5,29,102,7.4,23-38,280,382,2-5,3-14,18,4,0,1,Texas,away,24,401287929,2021,9,regular
3,1,43,0,2,7,40,0,1,0,2,4,0,38,2,4,7,32:54,2,0,2,1-10,5.4,43,231,6.3,18-31,196,427,1-2,5-12,23,2,0,1,Baylor,home,31,401287929,2021,9,regular
1,2,70,0,5,3,,,,0,2,1,0,27,1,3,1,33:24,2,1,3,6-50,3.3,32,104,7.9,24-34,269,373,3-4,4-13,22,,,,Texas Tech,away,21,401287931,2021,9,regular
0,7,20,0,2,10,23,0,2,1,1,7,0,33,1,0,5,26:36,0,0,0,5-60,3.6,20,72,13.4,28-35,469,541,0-0,4-6,25,,,,Oklahoma,home,52,401287931,2021,9,regular
2,3,,,,8,,,,1,1,5,0,40,2,2,3,34:18,2,0,2,5-55,4.2,29,122,7.9,30-47,370,492,1-1,9-15,28,26,0,2,West Virginia,home,38,401287933,2021,9,regular
2,1,82,0,5,7,24,1,2,0,2,6,1,36,0,2,7,25:42,0,1,1,5-35,7.0,34,239,6.9,16-27,185,424,2-3,2-12,16,,,,Iowa State,away,31,401287933,2021,9,regular
0,3,38,0,2,5,,,,2,2,11,0,43,1,5,2,25:40,2,1,3,10-89,0.5,22,12,7.6,27-46,348,360,1-3,6-15,19,,,,Hawai'i,away,31,401310731,2021,9,regular
1,4,132,1,4,15,13,0,2,1,2,12,1,30,5,4,4,34:20,0,2,2,7-80,2.9,54,158,12.7,22-32,406,564,0-1,11-18,30,,,,Utah State,home,51,401310731,2021,9,regular
0,1,26,0,1,13,,,,0,1,5,0,43,2,5,3,27:23,0,0,0,5-50,3.0,35,105,7.7,23-36,276,381,0-0,5-15,23,20,0,2,Colorado State,home,19,401310730,2021,9,regular
1,3,60,0,4,4,,,,0,,5,0,36,1,2,6,32:37,0,0,0,6-58,3.6,49,177,7.9,21-32,253,430,1-2,9-17,27,38,0,2,Boise State,away,28,401310730,2021,9,regular
2,1,32,0,3,9,0,0,2,0,,8,0,48,3,3,2,27:46,0,0,0,4-27,6.4,37,237,6.8,11-22,150,387,0-0,3-11,17,24,0,2,San José State,home,27,401310732,2021,9,regular
1,2,19,0,1,3,,,,0,,5,0,32,0,1,1,32:14,2,0,2,0-0,5.4,50,271,5.9,12-22,129,400,2-5,6-15,18,-2,0,1,Wyoming,away,21,401310732,2021,9,regular
2,1,161,0,6,2,,,,2,1,4,0,39,2,4,3,27:02,2,1,3,6-70,5.0,33,165,6.5,17-38,247,412,0-0,6-14,23,,,,San Diego State,home,20,401310733,2021,9,regular
2,1,0,0,1,12,46,0,3,2,1,2,0,34,0,0,6,32:58,0,1,1,6-53,5.3,34,179,7.1,25-43,306,485,0-0,9-18,24,4,0,1,Fresno State,away,30,401310733,2021,9,regular
0,4,17,0,3,15,105,2,3,0,1,10,2,36,5,2,8,31:17,1,1,2,12-100,1.1,19,21,8.5,37-49,417,438,1-1,7-12,25,47,0,1,Nevada,home,51,401310734,2021,9,regular
1,2,23,0,1,2,19,0,1,1,0,5,0,47,0,1,1,28:43,3,0,3,3-19,0.4,24,10,6.9,27-41,283,293,2-4,3-13,21,,,,UNLV,away,20,401310734,2021,9,regular
2,1,0,0,1,6,,,,1,2,7,0,39,0,1,1,29:50,1,2,3,7-56,1.1,29,33,6.9,35-52,361,394,0-1,11-16,27,,,,Penn State,away,24,401282814,2021,9,regular
1,1,,,,15,25,0,1,2,1,8,0,41,4,5,3,30:10,0,1,1,10-74,4.7,34,161,9.0,22-34,305,466,1-2,5-14,22,-1,0,1,Ohio State,home,33,401282814,2021,9,regular
0,3,38,0,2,15,5,0,2,0,3,3,0,33,3,0,7,34:50,1,1,2,8-59,4.3,34,146,8.5,31-48,406,552,1-3,8-17,26,58,0,4,Michigan,away,33,401282777,2021,9,regular
5,0,20,0,1,3,7,0,1,2,1,1,0,44,0,2,5,25:10,2,0,2,7-75,5.5,36,199,6.5,19-30,196,395,2-2,4-13,20,,,,Michigan State,home,37,401282777,2021,9,regular
2,2,19,0,1,9,,,,0,,9,0,52,2,0,2,27:58,0,0,0,7-65,4.9,42,204,9.7,14-25,242,446,2-2,4-16,17,9,0,1,Indiana,away,35,401282726,2021,9,regular
3,2,27,0,1,8,,,,0,1,5,0,43,4,0,5,32:02,0,0,0,5-40,1.7,46,79,10.5,26-40,419,498,0-1,7-15,30,20,0,3,Maryland,home,38,401282726,2021,9,regular
0,2,0,0,2,2,,,,0,1,2,0,42,0,3,4,24:59,0,0,0,3-35,3.6,30,107,10.0,14-19,190,297,0-1,3-12,10,,,,Illinois,home,14,401282719,2021,9,regular
2,0,36,0,2,8,,,,0,,3,0,30,0,3,1,35:01,0,0,0,3-15,4.5,51,230,5.9,13-27,158,388,3-3,3-15,23,16,0,5,Rutgers,away,20,401282719,2021,9,regular
1,0,98,0,4,1,,,,0,3,1,0,42,0,0,3,24:13,0,3,3,2-12,0.8,30,24,5.3,12-25,132,156,0-3,2-13,9,42,0,5,Iowa,away,7,401282763,2021,9,regular
2,1,21,0,1,9,,,,6,0,10,0,34,7,3,2,35:47,0,0,0,3-23,3.5,48,166,4.7,11-22,104,270,0-1,6-16,16,6,0,1,Wisconsin,home,27,401282763,2021,9,regular
0,2,47,0,6,2,0,0,1,0,2,1,0,49,0,0,3,19:51,0,1,1,4-33,4.6,31,143,4.5,11-22,98,241,1-3,4-11,13,1,0,1,Northwestern,home,14,401282795,2021,9,regular
4,0,0,0,2,11,,,,2,0,4,0,39,2,0,0,40:09,1,0,1,4-35,5.8,53,308,7.9,12-17,134,442,0-0,10-14,27,13,0,1,Minnesota,away,41,401282795,2021,9,regular
1,2,,,,4,67,1,4,0,,4,1,24,1,2,5,38:38,0,0,0,3-30,2.8,41,116,5.2,34-45,233,349,2-3,6-17,23,9,0,2,Purdue,away,28,401282801,2021,9,regular
1,2,38,0,3,5,,,,0,1,5,0,41,2,1,3,21:22,4,0,4,4-38,4.5,29,130,9.3,14-29,269,399,0-0,4-10,19,11,0,1,Nebraska,home,23,401282801,2021,9,regular
3,6,32,0,2,8,1,0,1,0,1,13,0,43,1,0,7,23:25,0,1,1,4-40,6.5,30,195,12.4,21-33,409,604,2-3,3-9,26,9,0,4,Liberty,home,62,401286297,2021,9,regular
1,1,31,0,3,5,,,,0,2,2,0,37,1,0,4,36:35,1,1,2,5-62,4.6,46,210,2.7,9-27,74,284,1-3,7-19,15,,,,UMass,away,17,401286297,2021,9,regular
3,1,,,,4,25,0,2,0,1,6,0,33,2,2,10,23:31,0,0,0,8-79,3.6,37,132,5.7,13-26,149,281,3-4,1-15,12,2,0,1,Florida Atlantic,home,28,401282243,2021,9,regular
1,2,51,0,3,5,,,,0,1,6,0,30,1,2,5,36:29,2,0,2,13-97,3.6,30,109,7.0,23-47,327,436,3-5,4-17,18,40,0,6,UTEP,away,25,401282243,2021,9,regular
4,0,75,0,3,6,,,,0,1,6,0,23,3,3,4,21:21,0,0,0,7-74,4.5,43,193,5.5,11-22,121,314,1-1,7-13,20,,,,North Texas,away,30,401282246,2021,9,regular
1,2,43,0,4,6,,,,0,1,3,0,27,0,1,4,38:39,0,0,0,15-114,2.1,46,97,8.0,18-34,271,368,4-4,6-17,25,13,0,2,Rice,home,24,401282246,2021,9,regular
1,3,162,0,6,3,0,0,1,0,1,1,0,42,0,0,1,28:24,0,0,0,11-75,3.9,30,117,6.8,25-33,224,341,4-4,5-13,19,,,,Colorado,away,29,401309884,2021,9,regular
4,3,77,0,3,10,,,,0,2,6,0,36,1,6,2,31:36,1,0,1,5-40,7.1,36,256,8.7,26-36,312,568,1-1,7-10,32,19,0,3,Oregon,home,52,401309884,2021,9,regular
0,1,0,0,1,12,25,0,2,1,1,4,0,42,3,2,3,30:10,0,0,0,4-29,5.5,42,229,5.8,17-25,146,375,0-2,5-13,21,,,,Washington,away,20,401309883,2021,9,regular
1,0,62,0,2,7,,,,0,1,2,0,37,0,2,4,29:50,2,1,3,4-25,2.6,27,71,6.1,21-32,194,265,0-0,4-12,17,31,0,3,Stanford,home,13,401309883,2021,9,regular
1,2,42,0,2,5,,,,0,1,1,0,28,0,1,4,26:01,2,1,3,5-47,4.3,31,134,9.3,15-26,243,377,0-0,6-12,18,,,,Oregon State,away,25,401309882,2021,9,regular
2,3,,,,7,0,0,2,1,0,3,0,29,1,0,5,33:59,0,0,0,1-15,5.4,47,255,10.1,17-26,262,517,0-1,13-19,25,,,,California,home,39,401309882,2021,9,regular
1,2,137,0,5,3,1,0,1,0,3,7,0,37,0,1,3,26:54,2,3,5,6-35,4.1,32,131,7.1,26-39,275,406,1-2,5-13,20,6,0,1,Arizona State,home,21,401309885,2021,9,regular
2,2,15,0,1,10,4,0,2,4,0,4,0,46,1,1,1,33:06,1,0,1,4-32,4.0,42,166,8.7,17-27,234,400,1-2,6-16,19,,,,Washington State,away,34,401309885,2021,9,regular
2,1,16,0,2,10,37,1,1,0,1,6,1,40,2,0,6,27:02,0,1,1,12-130,4.0,32,127,8.7,22-39,339,466,1-1,8-15,24,,,,Arizona,away,34,401309886,2021,9,regular
1,4,20,0,1,11,,,,1,,8,0,42,5,0,3,32:58,1,0,1,9-100,5.3,44,234,8.0,27-39,313,547,1-1,5-13,35,-1,0,2,USC,home,41,401309886,2021,9,regular
5,1,,,,6,13,0,1,0,,6,0,45,2,0,7,30:47,0,0,0,5-53,6.6,44,290,6.6,17-27,179,469,0-1,8-12,26,6,0,1,Utah,home,44,401309887,2021,9,regular
1,2,28,0,3,6,,,,0,1,1,0,36,0,0,3,29:13,1,0,1,7-45,4.2,35,146,6.0,27-44,265,411,7-9,4-16,24,,,,UCLA,away,24,401309887,2021,9,regular
0,1,68,0,5,4,0,0,1,3,2,8,0,31,2,3,2,33:00,3,2,5,12-96,1.2,41,50,4.5,18-41,184,234,2-5,5-18,22,,,,Southern Mississippi,away,10,401282245,2021,9,regular
2,0,33,0,2,5,84,1,3,2,4,14,2,46,7,6,6,27:00,1,3,4,8-83,4.1,35,145,6.8,14-21,142,287,1-3,1-9,15,107,1,4,Middle Tennessee,home,35,401282245,2021,9,regular
5,0,,,,8,22,0,1,1,2,6,0,19,2,17,3,30:47,0,0,0,2-18,5.3,46,246,6.8,24-31,210,456,0-0,9-15,24,51,0,3,Marshall,home,38,401282242,2021,9,regular
0,0,48,0,3,0,,,,0,1,3,0,29,0,2,0,29:13,1,1,2,1-5,3.5,31,108,5.1,18-35,180,288,0-2,4-14,15,,,,Florida International,away,0,401282242,2021,9,regular
0,1,136,1,4,11,,,,0,1,4,1,31,1,3,4,35:39,1,1,2,3-24,4.1,40,162,4.4,23-34,149,311,2-3,8-18,20,41,0,2,Old Dominion,home,23,401282244,2021,9,regular
1,1,126,0,4,8,11,0,1,1,1,9,0,45,1,1,2,24:21,0,0,0,4-30,2.7,22,59,6.4,25-43,276,335,1-3,6-15,15,17,0,1,Louisiana Tech,away,20,401282244,2021,9,regular
1,0,42,0,2,7,0,0,2,0,3,1,0,33,0,0,5,33:44,1,1,2,10-88,4.2,45,190,5.4,12-24,129,319,1-5,5-15,17,,,,Charlotte,away,13,401282241,2021,9,regular
2,4,60,0,2,9,0,0,1,2,0,9,0,47,3,1,5,26:16,2,0,2,7-54,3.6,21,76,8.7,33-45,393,469,0-1,5-8,29,13,0,1,Western Kentucky,home,45,401282241,2021,9,regular
2,5,36,0,1,7,,,,6,2,7,0,49,4,1,4,28:20,1,1,2,4-34,4.6,43,199,10.4,15-22,229,428,1-2,6-11,24,22,0,2,UCF,away,49,401301031,2021,9,regular
0,1,99,0,3,1,-7,0,1,2,3,7,0,48,1,0,1,31:40,0,3,3,8-63,3.9,33,130,4.8,19-35,167,297,1-3,7-17,15,,,,Temple,home,7,401301031,2021,9,regular
2,1,65,0,2,5,70,1,3,1,3,2,1,33,0,1,4,38:22,0,3,3,4-30,4.9,51,251,6.3,21-35,220,471,5-6,6-17,30,,,,East Carolina,home,29,401301033,2021,9,regular
1,1,44,0,3,2,,,,3,1,5,0,46,1,5,3,21:38,3,1,4,5-53,6.6,30,199,6.4,15-30,192,391,2-4,0-7,19,,,,South Florida,away,14,401301033,2021,9,regular
1,0,57,0,4,4,33,0,1,0,4,5,0,45,3,0,3,31:48,2,2,4,9-67,4.2,45,187,5.2,9-18,93,280,2-4,4-12,17,,,,Tulane,home,12,401301032,2021,9,regular
1,3,17,0,1,8,7,0,2,2,0,6,0,53,4,0,1,28:12,1,0,1,3-20,3.4,37,124,8.4,17-27,227,351,2-2,4-12,18,8,0,1,Cincinnati,away,31,401301032,2021,9,regular
1,3,160,1,4,7,,,,1,0,9,1,46,3,1,4,24:37,1,0,1,3-22,2.1,24,50,8.2,24-37,305,355,3-3,5-14,18,,,,SMU,away,37,401301034,2021,9,regular
0,4,145,1,3,14,0,0,1,0,2,7,1,37,3,1,3,35:23,0,1,1,4-60,2.0,38,77,10.8,27-38,412,489,1-2,9-16,23,32,0,2,Houston,home,44,401301034,2021,9,regular
0,1,101,1,5,5,,,,0,2,2,1,38,0,0,1,22:42,1,1,2,8-70,4.3,30,129,7.2,13-23,165,294,0-1,4-11,13,2,0,2,Tulsa,home,17,401301030,2021,9,regular
2,0,37,0,1,8,0,0,1,1,1,7.5,0,33,3,0,3,37:18,0,0,0,5-45,5.0,60,302,0.0,0-4,0,302,0-1,7-15,16,,,,Navy,away,20,401301030,2021,9,regular
0,0,33,0,3,0,,,,0,2,4,0,41,1,3,3,28:46,1,2,3,4-35,4.8,37,178,3.2,6-13,42,220,1-2,2-10,10,0,0,1,Texas State,away,0,401309631,2021,9,regular
2,3,,,,13,25,0,1,4,0,5,0,25,0,0,3,31:14,0,0,0,1-10,4.6,36,165,7.4,24-35,260,425,4-4,4-13,24,16,0,1,Louisiana,home,45,401309631,2021,9,regular
0,4,46,0,3,7,10,0,3,1,0,8,0,35,4,4,4,35:41,1,0,1,5-50,4.9,35,173,6.4,29-39,248,421,2-3,5-14,23,,,,South Alabama,home,31,401309629,2021,9,regular
0,0,232,1,5,7,-6,0,1,0,1,8,1,38,3,2,4,24:19,3,1,4,6-45,1.5,26,38,5.0,19-37,186,224,1-2,3-13,14,7,0,2,Arkansas State,away,13,401309629,2021,9,regular
3,4,62,0,2,11,31,1,3,2,0,7,1,38,0,1,1,29:54,0,0,0,5-45,6.0,42,251,8.4,22-32,270,521,4-6,5-15,25,18,0,2,Appalachian State,home,59,401309628,2021,9,regular
3,1,52,0,7,4,,,,0,3,2,0,39,0,4,4,30:06,3,2,5,2-10,4.5,51,231,7.3,11-22,161,392,1-3,8-16,17,,,,Louisiana Monroe,away,28,401309628,2021,9,regular
3,2,66,0,4,5,,,,1,0,3,0,21,3,7,2,32:53,1,0,1,7-55,5.4,40,216,11.3,14-26,294,510,1-1,10-17,17,,,,Coastal Carolina,home,35,401309627,2021,9,regular
1,3,73,0,4,4,15,0,1,0,2,3,0,27,1,2,3,27:07,0,1,1,4-25,4.6,36,164,7.3,17-31,225,389,2-2,5-15,18,,,,Troy,away,28,401309627,2021,9,regular
1,1,55,0,3,2,,,,0,,7,0,42,2,2,4,34:53,2,0,2,4-30,4.4,47,207,10.3,18-27,279,486,0-2,7-13,24,12,0,1,Georgia Southern,home,14,401309630,2021,9,regular
3,0,24,0,3,3,40,0,2,0,,4,0,41,2,3,3,25:07,0,0,0,2-25,5.9,40,237,5.2,16-27,141,378,0-0,4-12,22,,,,Georgia State,away,21,401309630,2021,9,regular
0,0,76,0,4,6,,,,0,2,6,0,48,2,2,1,34:33,0,0,0,6-44,3.0,55,166,6.0,1-3,18,184,3-4,4-15,11,,,,Navy,away,6,401282710,2021,10,regular
3,1,62,0,3,6,,,,0,1,6,0,46,2,2,0,25:27,0,0,0,7-75,4.8,31,150,9.3,24-30,280,430,0-1,7-13,21,16,0,1,Notre Dame,home,34,401282710,2021,10,regular
0,0,,,,6,15,0,1,0,1,2,0,32,0,0,4,31:53,0,0,0,5-25,3.5,35,121,4.8,20-32,152,273,2-4,6-17,15,27,0,1,Missouri,away,6,401282122,2021,10,regular
2,3,26,0,1,11,,,,0,,6,0,40,2,0,4,28:07,1,0,1,4-35,5.1,33,168,11.2,20-30,337,505,2-2,4-9,25,29,0,1,Georgia,home,43,401282122,2021,10,regular
1,2,45,0,3,16,0,0,1,2,1,7,0,38,2,4,4,36:18,0,0,0,1-5,6.8,42,284,7.3,14-24,175,459,2-3,2-12,21,,,,South Carolina,home,40,401282125,2021,10,regular
0,2,78,0,5,5,,,,0,1,7,0,43,1,6,3,23:42,1,1,2,6-64,3.2,26,82,8.6,17-30,258,340,0-1,3-10,13,-4,0,1,Florida,away,17,401282125,2021,10,regular
3,3,,,,6,,,,1,0,6,0,27,5,0,1,46:08,1,0,1,7-58,4.6,49,225,7.7,32-50,387,612,1-4,12-17,35,,,,Kentucky,home,42,401282123,2021,10,regular
1,4,64,0,2,9,56,1,1,0,3,3,1,52,3,2,8,13:52,0,1,1,6-40,5.4,27,145,15.8,15-20,316,461,0-1,3-8,17,,,,Tennessee,away,45,401282123,2021,10,regular
0,2,18,0,2,2,,,,1,1,8,0,38,4,2,4,31:16,1,1,2,6-30,2.7,40,109,5.6,17-33,186,295,5-7,5-18,16,5,0,1,LSU,away,14,401282120,2021,10,regular
1,2,22,0,1,2,0,0,1,1,3,8,0,37,5,8,6,28:44,0,1,1,9-64,0.2,26,6,8.2,24-37,302,308,0-1,4-13,16,31,0,3,Alabama,home,20,401282120,2021,10,regular
2,0,64,0,4,2,,,,0,2,7,0,25,2,1,3,39:35,3,0,3,6-59,5.2,55,284,6.7,16-26,173,457,1-2,4-12,30,2,0,1,Liberty,away,14,401282124,2021,10,regular
2,1,,,,9,19,0,3,0,,11,0,39,9,3,5,20:25,0,0,0,9-79,5.1,28,142,12.0,20-27,324,466,0-1,2-9,20,6,0,1,Ole Miss,home,27,401282124,2021,10,regular
2,1,0,0,1,11,0,0,1,0,,3,0,33,3,2,6,27:46,0,0,0,11-84,4.5,45,202,7.6,19-25,191,393,0-0,6-13,23,8,0,1,Arkansas,home,31,401282121,2021,10,regular
0,4,73,0,3,4,,,,0,,6,0,37,3,1,1,32:14,1,0,1,10-77,2.7,26,69,8.7,36-48,417,486,2-2,6-12,28,-2,0,1,Mississippi State,away,28,401282121,2021,10,regular
0,0,10,0,1,12,0,0,1,1,1,6,0,34,4,5,5,30:04,0,1,1,4-30,6.2,35,217,6.6,15-29,192,409,1-1,3-13,18,5,0,3,Texas A&M,home,20,401282126,2021,10,regular
0,0,,,,3,,,,1,3,4,0,37,0,1,4,29:56,1,1,2,5-35,2.5,29,73,3.7,20-41,153,226,1-3,4-16,17,23,0,3,Auburn,away,3,401282126,2021,10,regular
2,3,56,0,5,5,-4,0,1,0,1,2,0,34,1,3,6,32:22,0,1,1,6-65,3.8,33,124,8.8,23-33,289,413,1-1,5-14,19,,,,Ohio,home,35,401308839,2021,10,regular
0,5,57,0,4,3,,,,1,0,7,0,34,4,4,3,27:38,1,0,1,9-89,3.1,25,77,8.6,32-57,492,569,3-6,6-18,24,1,0,1,Miami (OH),away,33,401308839,2021,10,regular
4,3,35,0,2,5,,,,0,1,3,0,49,0,2,1,35:04,0,1,1,6-44,3.4,39,131,9.3,33-57,532,663,4-4,10-21,32,,,,Northern Illinois,away,47,401309582,2021,10,regular
5,2,81,0,6,10,,,,1,0,9,0,48,1,1,6,24:56,0,0,0,8-50,8.0,45,360,10.7,20-30,322,682,1-1,4-11,31,13,0,2,Kent State,home,52,401309582,2021,10,regular
1,3,24,0,1,7,,,,1,,7,0,39,3,1,0,29:54,0,0,0,4-30,5.7,42,240,6.0,18-31,185,425,0-0,9-15,25,9,0,1,Ball State,away,31,401309579,2021,10,regular
1,2,13,0,1,5,,,,0,1,3,0,33,1,1,5,30:06,0,1,1,9-75,4.2,30,127,10.3,24-32,331,458,0-1,5-12,20,9,0,1,Akron,home,25,401309579,2021,10,regular
3,4,90,0,4,10,16,0,1,2,0,6,0,31,5,2,4,33:51,1,0,1,3-30,3.6,36,130,8.6,30-42,360,490,0-2,7-15,28,,,,Eastern Michigan,away,52,401309580,2021,10,regular
3,3,153,1,4,5,0,0,1,0,2,4,1,36,4,3,3,26:09,1,2,3,12-85,6.6,32,211,10.0,30-46,461,672,1-1,6-12,29,-8,0,1,Toledo,home,49,401309580,2021,10,regular
2,2,84,0,4,6,0,0,1,2,2,4,2,60,2,3,2,25:14,0,0,0,8-72,4.5,33,148,12.7,11-19,241,389,2-3,3-11,17,166,2,3,Central Michigan,away,42,401309581,2021,10,regular
3,1,54,0,4,6,,,,0,2,6,0,40,2,1,5,34:46,1,2,3,7-63,3.8,44,169,7.7,22-36,276,445,0-1,9-18,25,,,,Western Michigan,home,30,401309581,2021,10,regular
0,4,21,0,1,4,0,0,1,0,,7,0,32,3,5,5,34:10,1,0,1,8-63,2.3,37,86,9.8,21-32,314,400,0-1,8-18,16,,,,NC State,away,28,401282679,2021,10,regular
1,1,20,0,2,2,47,0,1,0,1,6,0,37,3,4,2,25:50,1,0,1,2-12,1.4,27,38,5.3,22-44,233,271,2-4,2-16,18,3,0,2,Florida State,home,14,401282679,2021,10,regular
0,0,78,0,4,3,7,0,1,0,2,6,0,42,0,1,2,23:04,0,2,2,7-55,4.8,34,162,4.3,7-17,73,235,0-0,3-11,12,12,0,2,Virginia Tech,away,3,401282677,2021,10,regular
2,0,51,0,2,5,,,,2,0,5,0,31,1,1,5,36:56,1,0,1,5-39,4.3,54,234,8.6,7-13,112,346,1-1,6-13,22,3,0,1,Boston College,home,17,401282677,2021,10,regular
3,0,44,0,2,6,,,,2,1,5,0,39,3,2,2,32:29,0,0,0,7-53,4.7,47,223,7.6,12-23,174,397,1-3,6-17,17,2,0,1,Louisville,home,24,401282680,2021,10,regular
1,2,100,0,3,12,,,,0,1,9,0,45,4,2,2,27:31,0,1,1,3-30,3.5,36,125,7.1,18-31,220,345,0-1,5-14,22,0,0,2,Clemson,away,30,401282680,2021,10,regular
6,1,60,0,3,16,21,0,2,0,2,2,0,42,2,6,5,33:33,0,1,1,11-118,6.3,52,330,8.3,16-26,216,546,1-1,8-16,31,22,0,1,North Carolina,home,58,401282682,2021,10,regular
2,5,10,0,1,13,,,,1,1,9,0,45,3,2,3,26:27,2,0,2,11-119,5.6,39,217,7.8,25-51,398,615,1-3,7-18,35,-12,0,2,Wake Forest,away,55,401282682,2021,10,regular
2,1,127,0,6,4,,,,3,4,6,0,43,1,2,4,34:13,1,0,1,8-76,4.2,32,135,5.1,21-38,194,329,1-2,8-20,15,9,0,2,Georgia Tech,away,30,401282681,2021,10,regular
1,3,0,0,2,9,32,0,1,0,3,8,0,31,3,2,3,25:47,0,3,3,3-35,4.1,42,174,11.4,22-34,389,563,0-2,6-13,24,16,0,1,Miami,home,33,401282681,2021,10,regular
3,3,15,0,1,18,2,0,1,2,2,11,0,53,6,6,2,27:43,0,2,2,5-42,5.2,42,220,9.5,28-44,416,636,0-0,9-14,30,30,0,2,Pittsburgh,away,54,401282678,2021,10,regular
0,2,264,1,10,9,,,,2,1,7,1,40,3,1,4,32:17,1,1,2,5-42,2.7,50,135,6.3,23-38,241,376,0-3,8-19,26,,,,Duke,home,29,401282678,2021,10,regular
0,1,19,0,1,6,,,,0,2,7,0,43,1,3,2,30:57,1,0,1,4-30,3.5,50,175,9.8,13-23,226,401,2-5,6-16,22,,,,Air Force,home,14,401310253,2021,10,regular
2,1,46,0,4,3,45,0,1,0,1,4,0,47,1,2,3,29:03,0,0,0,4-30,2.4,43,102,16.5,8-13,214,316,1-2,5-14,13,,,,Army,away,21,401310253,2021,10,regular
0,0,107,0,5,3,0,0,1,0,3,3,0,40,1,4,1,31:08,1,1,2,3-27,0.5,33,17,4.8,16-24,116,133,1-3,2-14,11,-3,0,2,West Virginia,home,3,401287937,2021,10,regular
1,2,27,0,2,6,2,0,1,1,0,12,0,51,8,3,1,28:52,1,0,1,7-55,3.2,32,103,5.9,21-31,182,285,0-1,4-13,17,,,,Oklahoma State,away,24,401287937,2021,10,regular
0,1,43,0,2,4,,,,0,2,2,0,42,1,3,3,28:22,0,0,0,4-21,2.9,30,88,6.4,19-29,186,274,2-4,3-13,15,26,0,1,Kansas,home,10,401287935,2021,10,regular
