fumblesRecovered,rushingTDs,puntReturnYards,puntReturnTDs,puntReturns,passingTDs,kickReturnYards,kickReturnTDs,kickReturns,kickingPoints,interceptionYards,interceptionTDs,passesIntercepted,firstDowns,thirdDownEff,fourthDownEff,totalYards,netPassingYards,completionAttempts,yardsPerPass,rushingYards,rushingAttempts,yardsPerRushAttempt,totalPenaltiesYards,turnovers,fumblesLost,interceptions,possessionTime,team,home_away,points,game_id,season,week,season_type
0,0,-3,0,2,1,37,0,2,1,0,0,1,17,6-15,2-3,327,163,14-23,7.1,164,41,4.0,2-25,4,4,0,39:44,Florida Atlantic,home,7,322442226,2012,1,regular
0,0,43,0,2,6,40,0,3,6,2,0,2,17,6-12,1-3,445,187,23-30,6.2,258,33,7.8,12-82,1,0,1,30:46,USC,away,42,322520183,2012,2,regular
0,2,-6,0,2,2,72,0,4,5,0,0,1,27,8-17,2-2,455,322,30-46,7.0,133,41,3.2,5-40,2,0,2,29:14,Syracuse,home,29,322520183,2012,2,regular
1,2,55,0,4,2,46,0,2,10,0,0,1,19,6-13,0-0,464,205,14-28,7.3,259,31,8.4,7-52,0,0,0,23:34,Cincinnati,home,34,322502132,2012,2,regular
0,0,33,0,3,1,80,0,3,4,,,,23,7-18,2-2,415,278,24-37,7.5,137,42,3.3,8-62,2,1,1,35:54,Pittsburgh,away,10,322502132,2012,2,regular
0,0,,,,0,93,0,4,,22,0,1,12,6-17,0-0,149,75,11-22,3.4,74,38,1.9,7-71,1,1,0,31:16,Howard,away,0,322520164,2012,2,regular
1,1,48,1,7,2,,,,2,,,,16,7-13,0-0,321,130,15-27,4.8,191,33,5.8,11-92,1,0,1,28:44,Rutgers,home,26,322520164,2012,2,regular
1,1,76,0,3,1,57,0,2,8,4,0,1,21,12-21,1-2,366,178,17-30,5.9,188,51,3.7,5-35,1,1,0,39:52,North Dakota State,away,22,322520036,2012,2,regular
1,0,2,0,1,1,84,0,3,1,,,,11,1-10,1-2,239,171,13-24,7.1,68,24,2.8,8-70,2,1,1,19:52,Colorado State,home,7,322520036,2012,2,regular
1,0,2,0,2,4,49,0,3,10,33,0,2,30,9-19,2-2,511,307,26-42,7.3,204,44,4.6,10-94,0,0,0,35:29,Toledo,away,34,322522751,2012,2,regular
0,0,21,0,2,3,,,,11,,,,23,3-12,1-2,526,342,22-32,10.7,184,36,5.1,7-69,3,1,2,24:31,Wyoming,home,31,322522751,2012,2,regular
0,1,-1,0,1,0,80,0,4,1,,,,18,6-14,1-4,332,50,3-9,5.6,282,62,4.5,4-32,3,1,2,31:01,Army,away,7,322520021,2012,2,regular
1,4,,,,1,121,1,2,6,22,0,2,21,6-12,0-0,443,215,14-21,10.2,228,42,5.4,6-45,0,0,0,28:47,San Diego State,home,42,322520021,2012,2,regular
1,3,52,0,2,3,,,,9,0,0,1,20,10-14,1-1,431,285,21-30,9.5,146,31,4.7,3-20,0,0,0,26:08,Texas,home,45,322520251,2012,2,regular
0,0,9,0,1,0,82,0,6,,,,,16,6-15,0-1,241,35,6-16,2.2,206,47,4.4,8-50,2,1,1,33:27,New Mexico,away,0,322520251,2012,2,regular
0,2,1,0,1,2,89,0,4,7,,,,19,5-11,0-0,422,208,14-25,8.3,214,31,6.9,5-45,1,0,1,24:38,Michigan,home,31,322520130,2012,2,regular
0,3,,,,0,64,0,2,5,0,0,1,26,12-21,2-5,417,127,10-19,6.7,290,71,4.1,5-35,0,0,0,35:22,Air Force,away,25,322520130,2012,2,regular
0,1,75,0,1,0,45,0,2,5,,,,20,3-13,1-2,288,197,17-40,4.9,91,27,3.4,5-29,0,0,0,23:25,Northern Arizona,away,17,322522439,2012,2,regular
0,2,14,0,3,0,22,0,1,2,,,,20,9-19,1-2,428,239,16-30,8.0,189,47,4.0,8-78,0,0,0,36:27,UNLV,home,14,322522439,2012,2,regular
2,0,-10,0,2,2,116,0,5,5,,,,19,5-11,0-1,356,260,25-32,8.1,96,28,3.4,2-26,2,2,0,28:03,Florida Atlantic,away,17,322522393,2012,2,regular
2,2,9,0,2,2,91,0,3,7,,,,24,6-13,2-2,480,178,10-14,12.7,302,55,5.5,7-61,2,2,0,31:57,Middle Tennessee,home,31,322522393,2012,2,regular
1,0,,,,1,67,0,4,1,1,0,1,10,3-15,0-1,185,154,13-37,4.2,31,25,1.2,4-28,4,1,3,24:40,Texas Southern,away,7,322520249,2012,2,regular
1,4,3,0,3,0,9,0,1,10,12,0,3,23,5-14,1-1,497,145,11-24,6.0,352,57,6.2,5-55,2,1,1,35:20,North Texas,home,34,322520249,2012,2,regular
1,0,12,0,2,1,,,,4,16,0,3,12,6-19,0-2,258,204,15-30,6.8,54,41,1.3,8-63,1,1,0,32:55,NC State,away,10,322520041,2012,2,regular
1,1,1,0,1,0,44,0,2,1,,,,11,2-12,0-2,239,204,15-27,7.6,35,32,1.1,5-26,4,1,3,27:05,Connecticut,home,7,322520041,2012,2,regular
4,1,0,0,1,2,144,0,6,9,,,,9,4-15,1-2,230,178,7-18,9.9,52,39,1.3,7-72,3,2,1,25:50,Temple,home,27,322520218,2012,2,regular
2,2,34,0,3,2,47,0,2,10,0,0,1,19,7-16,0-0,334,190,11-21,9.0,144,48,3.0,3-40,4,4,0,39:17,Maryland,away,36,322520218,2012,2,regular
1,0,,,,1,106,0,6,1,,,,15,4-13,2-3,249,150,16-28,5.4,99,31,3.2,5-32,2,1,1,26:14,Missouri State,away,7,322520097,2012,2,regular
1,2,2,0,2,2,12,0,1,9,0,0,1,26,10-16,1-1,469,344,30-40,8.6,125,37,3.4,9-87,1,1,0,33:46,Louisville,home,35,322520097,2012,2,regular
1,3,3,0,1,1,,,,7,,,,31,5-15,2-2,549,271,27-38,7.1,278,53,5.2,9-84,3,3,0,33:40,Nevada,home,31,322522440,2012,2,regular
3,2,1,0,1,3,25,0,2,2,,,,26,5-13,0-0,564,363,22-40,9.1,201,35,5.7,13-99,1,1,0,29:00,South Florida,away,32,322522440,2012,2,regular
0,3,,,,1,50,0,2,7,14,0,3,25,6-12,1-2,411,155,18-24,6.5,256,51,5.0,10-79,3,2,1,33:09,Ohio State,home,31,322520194,2012,2,regular
2,0,7,0,1,2,82,0,5,4,3,0,1,16,7-15,1-3,352,249,25-41,6.1,103,23,4.5,6-45,3,0,3,26:11,UCF,away,16,322520194,2012,2,regular
0,3,-10,0,2,1,19,0,1,9,,,,34,8-17,1-2,619,321,24-44,7.3,298,54,5.5,4-32,1,1,0,43:39,Arkansas State,home,33,322522032,2012,2,regular
1,0,25,1,5,2,104,0,6,4,,,,13,3-12,0-0,293,154,14-24,6.4,139,32,4.3,4-30,0,0,0,26:40,Memphis,away,28,322522032,2012,2,regular
1,1,40,0,2,5,,,,6,37,1,4,25,8-15,0-1,528,397,23-40,9.9,131,34,3.9,2-20,1,1,0,28:42,South Carolina,home,48,322522579,2012,2,regular
1,0,0,0,1,1,98,0,7,4,,,,18,4-13,1-1,403,333,30-47,7.1,70,24,2.9,1-5,5,1,4,31:18,East Carolina,away,10,322522579,2012,2,regular
1,0,6,0,1,1,50,0,3,4,,,,11,4-16,0-1,177,170,15-29,5.9,7,29,0.2,3-20,0,0,0,30:23,Tulane,away,10,322520202,2012,2,regular
0,4,24,0,3,2,44,0,2,9,,,,31,7-14,1-1,651,287,17-32,9.0,364,55,6.6,4-26,1,1,0,29:06,Tulsa,home,45,322520202,2012,2,regular
2,5,-11,0,2,3,89,0,4,8,,,,38,5-13,0-1,598,353,34-52,6.8,245,42,5.8,11-88,0,0,0,28:07,Louisiana Tech,away,56,322520248,2012,2,regular
0,2,20,0,2,4,31,0,3,11,,,,40,12-22,2-4,693,580,53-77,7.5,113,38,3.0,14-129,2,2,0,31:53,Houston,home,49,322520248,2012,2,regular
2,0,10,0,4,0,92,0,5,0,0,0,1,28,9-22,0-2,466,391,43-74,5.3,75,26,2.9,7-56,10,4,6,27:00,Stephen F. Austin,away,0,322522567,2012,2,regular
4,2,24,0,2,1,19,0,1,10,232,2,7,17,3-13,0-1,328,256,21-41,6.2,72,29,2.5,10-86,3,2,1,41:44,SMU,home,52,322522567,2012,2,regular
1,2,36,0,3,1,36,0,2,3,0,0,1,18,7-14,0-1,373,283,24-35,8.1,90,27,3.3,12-89,2,1,1,28:30,Bowling Green,home,21,322520189,2012,2,regular
1,0,,,,1,63,0,5,7,4,0,1,17,4-12,0-1,358,352,30-38,9.3,6,20,0.3,10-83,2,1,1,30:56,Idaho,away,13,322520189,2012,2,regular
3,1,21,0,3,4,22,0,1,5,15,0,1,17,4-10,1-1,328,225,15-20,11.3,103,31,3.3,1-10,0,0,0,27:32,Alabama,home,35,322520333,2012,2,regular
0,0,15,0,2,0,47,0,3,,,,,14,5-13,0-0,224,178,20-31,5.7,46,28,1.6,5-33,4,3,1,32:28,Western Kentucky,away,0,322520333,2012,2,regular
1,0,-5,0,1,1,14,0,1,4,0,0,1,18,5-17,1-4,354,276,29-47,5.9,78,30,2.6,8-75,0,0,0,35:32,Oregon State,home,10,322520204,2012,2,regular
0,0,8,0,1,1,36,0,2,1,,,,13,2-14,2-4,207,172,20-38,4.5,35,23,1.5,3-20,2,1,1,24:14,Wisconsin,away,7,322520204,2012,2,regular
0,0,0,0,1,2,58,0,3,5,,,,14,9-15,0-0,295,263,23-36,7.3,32,25,1.3,10-70,4,3,1,28:13,Virginia,home,17,322520258,2012,2,regular
3,0,4,0,2,2,27,0,1,4,9,0,1,19,10-23,3-4,330,209,21-43,4.9,121,42,2.9,3-24,0,0,0,31:47,Penn State,away,16,322520258,2012,2,regular
0,1,1,0,4,1,69,0,3,8,47,0,2,19,11-19,0-0,376,324,24-39,8.3,52,36,1.4,8-52,1,1,0,34:14,Notre Dame,home,20,322520087,2012,2,regular
1,0,6,0,1,2,64,0,2,5,,,,14,6-17,3-3,288,198,19-37,5.4,90,30,3.0,8-51,2,0,2,25:46,Purdue,away,17,322520087,2012,2,regular
0,3,,,,3,47,0,2,9,53,0,3,26,3-7,0-0,510,318,23-29,11.0,192,38,5.1,1-5,2,2,0,24:38,Arizona State,home,45,322520009,2012,2,regular
2,1,,,,1,85,0,5,2,,,,19,7-17,1-2,332,101,14-24,4.2,231,50,4.6,7-31,3,0,3,34:51,Illinois,away,14,322520009,2012,2,regular
0,1,5,0,3,0,65,0,2,0,8,0,1,14,4-18,2-3,264,186,21-34,5.5,78,36,2.2,9-72,0,0,0,25:52,UMass,home,6,322520113,2012,2,regular
0,4,5,0,2,2,16,0,1,9,,,,34,4-16,2-3,606,275,26-40,6.9,331,53,6.2,6-55,1,0,1,33:56,Indiana,away,45,322520113,2012,2,regular
0,0,-1,0,1,0,86,0,3,1,55,1,1,14,5-13,0-3,245,173,17-38,4.6,72,22,3.3,0-0,3,1,2,24:49,Central Michigan,home,7,322522117,2012,2,regular
1,3,31,0,2,2,32,0,1,11,40,0,2,24,8-16,1-1,495,322,25-37,8.7,173,41,4.2,6-40,1,0,1,35:11,Michigan State,away,41,322522117,2012,2,regular
1,0,23,0,2,4,57,0,3,10,24,0,1,26,9-20,0-1,653,309,22-38,8.1,344,56,6.1,11-126,1,1,0,37:19,UCLA,home,36,322520026,2012,2,regular
1,3,,,,0,70,0,2,12,,,,20,1-11,0-0,439,179,17-31,5.8,260,36,7.2,7-60,2,1,1,22:05,Nebraska,away,30,322520026,2012,2,regular
0,0,23,0,2,1,42,0,2,3,26,0,2,19,7-17,0-0,342,241,24-36,6.7,101,41,2.5,3-35,4,2,2,32:49,Iowa State,away,9,322522294,2012,2,regular
2,0,,,,0,48,0,3,6,67,0,2,15,5-17,1-2,304,236,20-42,5.6,68,28,2.4,6-69,2,0,2,27:11,Iowa,home,6,322522294,2012,2,regular
0,0,11,0,2,1,141,0,6,7,,,,17,4-15,2-3,318,217,17-33,6.6,101,34,3.0,4-40,2,2,0,29:44,Vanderbilt,away,13,322520077,2012,2,regular
2,2,,,,0,21,0,1,11,,,,24,8-17,0-0,324,133,17-31,4.3,191,46,4.2,5-40,0,0,0,30:16,Northwestern,home,23,322520077,2012,2,regular
1,1,,,,0,75,0,3,1,,,,14,5-16,0-4,231,163,19-36,4.5,68,32,2.1,5-45,2,1,1,25:06,New Hampshire,away,7,322520135,2012,2,regular
1,3,47,0,3,3,74,0,2,6,3,0,1,20,11-17,1-1,412,172,11-14,12.3,240,52,4.6,3-33,1,1,0,34:54,Minnesota,home,44,322520135,2012,2,regular
0,5,0,0,2,1,46,0,3,6,,,,27,9-17,1-1,532,166,19-27,6.1,366,58,6.3,8-65,3,3,0,28:01,Oregon,home,42,322522483,2012,2,regular
3,1,7,0,1,1,142,0,7,13,,,,23,2-16,2-3,365,234,29-47,5.0,131,34,3.9,4-30,0,0,0,31:59,Fresno State,away,25,322522483,2012,2,regular
1,0,3,0,3,2,90,0,5,8,13,0,1,18,4-18,1-3,371,269,25-41,6.6,102,39,2.6,7-43,3,2,1,27:10,Missouri,home,20,322520142,2012,2,regular
2,2,13,0,2,3,76,0,4,9,21,0,1,17,5-16,1-1,355,242,22-35,6.9,113,35,3.2,12-79,2,1,1,42:10,Georgia,away,41,322520142,2012,2,regular
0,2,-5,0,2,0,58,0,3,5,,,,21,4-14,1-1,334,200,24-31,6.5,134,38,3.5,9-78,0,0,0,24:53,Texas A&M,home,17,322520245,2012,2,regular
0,2,1,0,1,0,23,0,1,8,,,,21,3-12,1-1,307,165,14-17,9.7,142,48,3.0,3-21,0,0,0,35:07,Florida,away,20,322520245,2012,2,regular
1,,,,,,,,,7,,,,0,0-0,0-0,0,0,0-0,.0,0,0,.0,0-0,0,0,0,,Georgia State,away,13,322522633,2012,2,regular
0,3,46,0,4,4,124,0,4,9,4,0,1,27,5-13,2-2,558,374,22-28,13.4,184,43,4.3,6-57,2,1,1,25:19,Tennessee,home,51,322522633,2012,2,regular
0,2,5,0,2,0,123,0,5,2,,,,24,9-18,0-3,409,227,28-43,5.3,182,37,4.9,5-35,1,1,0,35:22,Kent State,away,14,322520096,2012,2,regular
1,2,10,0,1,4,40,0,2,9,,,,25,5-12,0-2,539,354,30-39,9.1,185,30,6.2,4-50,0,0,0,23:57,Kentucky,home,47,322520096,2012,2,regular
3,0,18,0,1,1,70,0,4,4,,,,17,5-15,0-2,311,274,27-40,6.8,37,30,1.2,8-70,1,0,1,32:09,UTEP,away,10,322520145,2012,2,regular
0,1,-4,0,3,3,20,0,1,4,16,0,1,25,7-12,0-0,538,208,18-25,8.3,330,44,7.5,3-30,3,3,0,36:26,Ole Miss,home,28,322520145,2012,2,regular
1,0,-1,0,1,0,148,1,4,4,,,,15,2-12,1-1,216,125,13-22,5.7,91,39,2.3,7-57,5,2,3,28:47,Auburn,away,10,322520344,2012,2,regular
2,1,7,0,1,3,,,,4,49,0,3,23,1-10,1-2,388,222,20-29,7.7,166,36,4.6,5-48,1,1,0,30:41,Mississippi State,home,28,322520344,2012,2,regular
0,2,31,0,6,3,9,0,1,4,0,0,2,30,8-23,6-7,550,412,42-68,6.1,138,35,3.9,6-49,1,0,1,39:19,Louisiana Monroe,away,34,322520008,2012,2,regular
0,1,0,0,1,3,40,0,3,7,33,0,1,21,3-12,0-0,377,281,17-40,7.0,96,26,3.7,9-70,2,0,2,20:41,Arkansas,home,31,322520008,2012,2,regular
0,3,49,0,4,2,43,0,2,15,22,1,1,28,8-14,0-0,584,291,18-29,10.0,293,51,5.7,10-85,1,1,0,31:42,Ohio,home,51,322520195,2012,2,regular
1,1,,,,1,199,1,7,6,,,,15,5-14,0-0,206,135,13-27,5.0,71,30,2.4,4-37,1,0,1,27:09,New Mexico State,away,24,322520195,2012,2,regular
2,0,3,0,2,2,34,0,2,8,,,,19,2-17,1-2,325,229,19-39,5.9,96,42,2.3,10-87,1,1,0,34:40,Utah,away,20,322510328,2012,2,regular
1,1,78,1,7,2,71,0,4,3,,,,16,2-13,0-1,380,216,22-32,6.8,164,35,4.7,11-97,2,2,0,24:46,Utah State,home,27,322510328,2012,2,regular
1,0,1,0,1,0,63,0,3,3,,,,12,4-16,1-3,183,157,17-36,4.4,26,24,1.1,11-74,1,0,1,26:00,Washington,away,3,322520099,2012,2,regular
0,4,11,0,3,1,54,0,2,11,4,0,1,24,7-12,0-0,437,195,12-19,10.3,242,52,4.7,5-43,1,1,0,33:32,LSU,home,41,322520099,2012,2,regular
1,2,13,0,4,0,93,0,5,2,,,,19,4-14,0-1,349,195,19-34,5.7,154,37,4.2,7-70,2,0,2,27:20,Southern Illinois,away,14,322520193,2012,2,regular
0,2,6,0,1,1,14,0,1,6,49,1,2,23,5-13,0-0,336,226,28-36,6.3,110,33,3.3,5-35,1,1,0,32:40,Miami (OH),home,30,322520193,2012,2,regular
0,3,92,1,8,1,103,0,6,11,8,0,1,23,4-18,1-1,441,209,19-30,7.0,232,50,4.6,9-82,2,2,0,32:26,Florida International,home,41,322522229,2012,2,regular
2,0,107,0,5,5,16,0,1,6,,,,22,7-21,0-1,411,313,27-54,5.8,98,34,2.9,12-109,1,0,1,29:55,Akron,away,38,322522229,2012,2,regular
3,2,,,,1,139,0,8,3,4,0,1,16,2-15,0-2,344,244,17-36,6.8,100,33,3.0,4-30,2,0,2,21:14,Eastern Illinois,away,21,322522711,2012,2,regular
0,2,90,0,5,5,60,0,4,10,3,0,2,31,10-16,1-3,631,402,33-46,8.7,229,47,4.9,6-29,4,3,1,40:03,Western Michigan,home,52,322522711,2012,2,regular
0,3,,,,4,121,0,6,8,3,0,2,29,12-18,0-0,526,372,33-44,8.5,154,40,3.8,7-63,0,0,0,30:42,Clemson,home,52,322520228,2012,2,regular
0,3,,,,0,15,0,1,9,,,,20,3-14,1-1,380,128,16-29,4.4,252,40,6.3,4-14,2,0,2,28:39,Ball State,away,27,322520228,2012,2,regular
2,3,7,0,1,1,51,0,3,7,25,0,3,21,6-15,1-3,371,155,14-22,7.0,216,53,4.1,0-0,2,1,1,38:46,Illinois State,away,31,322522199,2012,2,regular
1,1,25,0,3,1,68,0,5,2,20,0,1,11,4-13,1-1,248,145,11-25,5.8,103,32,3.2,8-59,5,2,3,34:22,Eastern Michigan,home,14,322522199,2012,2,regular
1,0,-2,0,1,1,83,0,4,1,0,0,1,17,5-16,1-3,346,283,20-36,7.9,63,33,1.9,6-45,3,2,1,30:12,UT Martin,away,7,322522459,2012,2,regular
2,4,10,0,4,1,41,0,2,5,18,0,1,26,8-13,1-1,427,214,19-26,8.2,213,49,4.3,3-40,2,1,1,29:48,Northern Illinois,home,35,322522459,2012,2,regular
0,2,5,0,1,2,180,0,6,10,3,0,1,25,6-15,2-2,366,165,13-18,9.2,201,60,3.3,8-85,0,0,0,40:10,Morgan State,away,34,322522084,2012,2,regular
0,3,-3,0,2,5,136,0,6,8,,,,28,3-7,1-1,571,265,17-24,11.0,306,32,9.6,12-117,1,0,1,19:23,Buffalo,home,56,322522084,2012,2,regular
0,0,,,,0,41,0,3,,,,,3,1-10,0-0,28,9,2-15,0.6,19,18,1.1,1-5,1,1,0,15:43,Savannah State,away,0,322520052,2012,2,regular
1,4,64,0,2,4,,,,7,,,,20,4-5,0-0,413,246,17-21,11.7,167,23,7.3,2-15,0,0,0,29:17,Florida State,home,55,322520052,2012,2,regular
2,0,8,0,1,0,43,0,3,3,,,,12,3-18,1-3,193,134,20-42,3.2,59,31,1.9,5-50,3,1,2,30:20,Maine,away,3,322520103,2012,2,regular
1,0,93,1,2,3,10,0,1,10,28,0,2,20,6-16,0-0,385,219,16-33,6.6,166,41,4.0,5-31,2,2,0,29:40,Boston College,home,34,322520103,2012,2,regular
0,2,28,0,3,1,21,0,1,9,16,0,1,22,7-18,2-3,428,271,23-40,6.8,157,42,3.7,8-87,2,1,1,27:02,North Carolina,away,27,322520154,2012,2,regular
1,4,-3,0,1,0,76,0,4,4,1,0,1,24,4-12,0-0,426,362,28-39,9.3,64,34,1.9,8-55,1,0,1,32:28,Wake Forest,home,28,322520154,2012,2,regular
1,1,15,0,3,0,46,0,3,1,,,,13,4-14,0-1,221,62,8-21,3.0,159,41,3.9,6-47,2,0,2,31:38,Austin Peay,away,7,322520259,2012,2,regular
0,4,88,0,5,2,18,0,1,6,0,0,2,22,7-13,0-1,419,232,18-26,8.9,187,38,4.9,5-51,1,1,0,28:16,Virginia Tech,home,42,322520259,2012,2,regular
3,6,12,0,1,1,54,0,2,10,,,,27,8-11,0-0,498,210,9-11,19.1,288,60,4.8,2-12,1,0,1,37:16,Kansas State,home,52,322522306,2012,2,regular
0,0,,,,1,160,0,6,7,0,0,1,13,5-13,0-1,262,222,21-28,7.9,40,29,1.4,4-30,3,3,0,22:44,Miami,away,13,322522306,2012,2,regular
3,0,-6,0,2,0,71,0,4,3,,,,10,2-16,0-2,243,98,13-35,2.8,145,30,4.8,5-40,3,2,1,28:38,Presbyterian College,away,3,322520059,2012,2,regular
2,6,2,0,1,2,37,0,2,11,25,0,1,23,5-12,2-3,712,243,8-14,17.4,469,58,8.1,4-38,3,3,0,31:10,Georgia Tech,home,59,322520059,2012,2,regular
1,1,100,1,3,3,73,0,3,14,129,1,3,18,5-12,0-0,373,281,18-33,8.5,92,26,3.5,5-32,1,0,1,26:21,Stanford,home,50,322520024,2012,2,regular
0,1,13,0,2,0,120,0,7,7,0,0,1,18,5-20,1-3,385,358,42-63,5.7,27,23,1.2,4-41,4,1,3,32:28,Duke,away,13,322520024,2012,2,regular
1,4,18,0,2,2,,,,15,80,1,3,32,8-17,1-2,501,320,28-41,7.8,181,49,3.7,4-27,0,0,0,32:02,Arizona,home,59,322520012,2012,2,regular
0,1,9,0,3,4,142,0,7,8,,,,30,8-16,0-2,636,436,37-60,7.3,200,32,6.3,15-167,4,1,3,27:24,Oklahoma State,away,38,322520012,2012,2,regular
1,0,-4,0,1,1,132,0,7,7,-1,0,1,9,3-16,0-0,235,174,17-28,6.2,61,28,2.2,6-50,1,0,1,31:23,Florida A&M,away,13,322520201,2012,2,regular
0,8,102,0,3,2,87,0,3,9,1,0,1,33,7-10,0-0,662,313,23-33,9.5,349,41,8.5,8-80,2,1,1,28:16,Oklahoma,home,69,322520201,2012,2,regular
1,0,,,,1,193,0,9,4,,,,16,6-15,1-2,270,141,13-31,4.5,129,30,4.3,8-94,2,0,2,30:56,Texas State,home,10,322520326,2012,2,regular
0,1,7,0,2,5,89,0,3,16,106,1,2,32,7-11,0-1,591,405,33-44,9.2,186,23,8.1,7-90,1,1,0,27:26,Texas Tech,away,58,322520326,2012,2,regular
1,2,-1,0,2,0,87,0,4,13,0,0,2,25,6-15,2-2,403,236,23-35,6.7,167,41,4.1,6-49,3,2,1,31:48,Rice,away,25,322522305,2012,2,regular
2,2,-5,0,1,1,14,0,1,6,0,0,1,22,3-10,0-0,339,144,16-28,5.1,195,36,5.4,5-28,3,1,2,28:07,Kansas,home,24,322522305,2012,2,regular
1,0,,,,0,66,0,5,,,,,5,3-14,0-0,70,26,5-14,1.9,44,33,1.3,4-15,1,0,1,28:21,Grambling,away,0,322522628,2012,2,regular
0,2,160,1,5,4,10,0,1,8,28,1,1,26,4-6,0-0,531,276,17-17,16.2,255,40,6.4,2-15,1,1,0,31:39,TCU,home,56,322522628,2012,2,regular
2,1,-4,0,2,1,178,0,7,1,,,,17,5-12,0-0,252,194,14-24,8.1,58,36,1.6,2-11,4,1,3,27:38,UC Davis,away,13,322520023,2012,2,regular
1,4,15,0,4,2,89,0,3,9,55,0,3,28,6-12,1-2,503,287,24-34,8.4,216,42,5.1,7-60,2,2,0,32:22,San José State,home,45,322520023,2012,2,regular
1,0,,,,4,192,0,8,7,10,0,1,18,10-20,0-2,371,292,31-45,6.5,79,34,2.3,7-56,2,1,1,35:55,Southern Utah,away,31,322520025,2012,2,regular
1,3,94,1,4,1,82,0,4,14,61,1,1,19,5-11,0-0,518,229,17-23,10.0,289,38,7.6,12-106,2,1,1,23:47,California,home,50,322520025,2012,2,regular
1,1,16,0,3,2,44,0,3,2,0,0,1,22,7-19,2-2,469,379,26-55,6.9,90,30,3.0,10-93,2,0,2,29:52,Eastern Washington,away,20,322520265,2012,2,regular
0,1,48,0,3,2,18,0,1,6,29,0,2,20,6-15,0-0,355,247,25-37,6.7,108,30,3.6,8-75,2,1,1,30:01,Washington State,home,24,322520265,2012,2,regular
1,2,7,0,3,0,105,0,6,1,25,0,1,15,6-18,0-1,254,139,15-28,5.0,115,43,2.7,6-45,2,2,0,31:50,Weber State,away,13,322520252,2012,2,regular
2,4,70,0,4,2,78,0,2,9,,,,26,7-15,0-1,532,307,26-42,7.3,225,37,6.1,6-69,2,1,1,27:54,BYU,home,45,322520252,2012,2,regular
0,1,,,,2,68,0,3,12,,,,28,5-13,0-0,466,312,25-37,8.4,154,35,4.4,7-49,0,0,0,31:50,Sacramento State,away,30,322520038,2012,2,regular
0,3,16,0,3,1,95,0,5,4,,,,20,6-13,1-1,341,188,13-25,7.5,153,38,4.0,5-50,0,0,0,27:35,Colorado,home,28,322520038,2012,2,regular
0,1,15,0,2,2,87,0,5,6,,,,34,12-21,0-2,588,528,50-75,7.0,60,27,2.2,12-92,3,2,1,31:41,Troy,home,24,322522653,2012,2,regular
2,2,12,0,3,1,15,0,1,13,11,0,1,15,5-15,0-0,389,171,13-22,7.8,218,40,5.4,11-102,0,0,0,27:42,Louisiana,away,37,322522653,2012,2,regular
2,0,18,0,5,0,69,0,3,3,,,,13,2-12,0-1,118,96,12-27,3.6,22,25,0.9,6-40,3,1,2,25:08,Nicholls,away,3,322520006,2012,2,regular
1,0,8,0,1,0,22,0,1,9,0,0,2,18,7-19,0-0,279,169,17-30,5.6,110,45,2.4,8-85,2,2,0,34:52,South Alabama,home,9,322520006,2012,2,regular
0,2,0,0,1,1,108,0,7,6,,,,21,6-15,0-0,335,191,19-40,4.8,144,35,4.1,9-75,1,0,1,29:39,Western Carolina,away,24,322520276,2012,2,regular
0,2,2,0,3,4,94,0,4,10,18,1,1,37,8-14,1-2,615,430,36-46,9.3,185,48,3.9,9-80,0,0,0,30:21,Marshall,home,52,322520276,2012,2,regular
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,Texas A&M-Commerce,away,16,322522636,2012,2,regular
,2,39,0,2,1,19,0,3,9,18,0,2,19,5-12,0-0,331,159,12-22,7.2,172,41,4.2,5-47,1,1,0,32:56,UT San Antonio,home,27,322522636,2012,2,regular
3,0,,,,4,38,0,2,4,0,0,1,16,3-8,1-2,341,231,13-21,11.0,110,28,3.9,5-46,0,0,0,23:28,Penn State,home,34,322590213,2012,3,regular
0,1,4,0,2,0,45,0,2,1,,,,22,4-15,5-8,371,126,13-23,5.5,245,60,4.1,7-41,4,3,1,36:13,Navy,away,7,322590213,2012,3,regular
1,1,,,,1,49,0,4,5,,,,13,3-13,0-1,311,94,4-19,4.9,217,38,5.7,8-74,2,0,2,30:18,Stony Brook,away,17,322590183,2012,3,regular
0,1,17,0,4,3,35,0,3,4,19,0,2,27,8-16,0-2,549,335,22-35,9.6,214,45,4.8,8-80,1,1,0,28:46,Syracuse,home,28,322590183,2012,3,regular
0,0,94,1,1,1,86,0,5,5,0,0,1,14,5-13,0-2,324,265,14-31,8.5,59,26,2.3,4-39,4,1,3,21:33,Virginia Tech,away,17,322590221,2012,3,regular
1,2,3,0,1,3,31,0,2,5,44,0,3,27,6-17,1-1,537,283,19-28,10.1,254,55,4.6,11-110,1,0,1,38:27,Pittsburgh,home,35,322590221,2012,3,regular
1,1,12,0,1,0,38,0,3,7,,,,16,4-12,0-2,337,242,15-33,7.3,95,29,3.3,4-34,4,1,3,22:59,South Florida,home,13,322570058,2012,3,regular
1,1,10,0,2,1,,,,11,0,0,3,21,8-19,0-1,424,277,23-43,6.4,147,42,3.5,11-85,1,1,0,50:54,Rutgers,away,23,322570058,2012,3,regular
