fumblesRecovered,rushingTDs,puntReturnYards,puntReturnTDs,puntReturns,passingTDs,kickReturnYards,kickReturnTDs,kickReturns,kickingPoints,firstDowns,thirdDownEff,fourthDownEff,totalYards,netPassingYards,completionAttempts,yardsPerPass,rushingYards,rushingAttempts,yardsPerRushAttempt,totalPenaltiesYards,turnovers,fumblesLost,interceptions,possessionTime,interceptionYards,interceptionTDs,passesIntercepted,team,home_away,points,game_id,season,week,season_type
1,4,1,0,1,2,167,0,8,5,30,6-16,3-5,560,367,33-55,6.7,193,38,5.1,11-111,2,2,0,33:25,0,0,1,California,home,41,400548289,2014,9,regular
2,2,58,1,1,5,112,0,4,11,27,10-17,2-2,590,326,18-30,10.9,264,46,5.7,10-106,2,1,1,26:35,,,,Oregon,away,59,400548289,2014,9,regular
0,2,36,0,4,0,30,0,2,2,12,4-16,1-3,221,209,18-38,5.5,12,29,0.4,8-67,0,0,0,27:54,16,0,2,Oregon State,away,14,400548293,2014,9,regular
0,2,68,1,3,2,16,0,1,8,22,5-12,0-0,438,287,19-30,9.6,151,35,4.3,3-20,2,0,2,31:50,,,,Stanford,home,38,400548293,2014,9,regular
1,0,,,,2,11,0,1,6,14,3-15,0-3,285,180,14-25,7.2,105,43,2.4,5-20,1,0,1,30:09,68,1,2,Arizona State,away,24,400548291,2014,9,regular
0,0,7,0,2,0,67,0,4,4,19,2-14,0-1,290,139,18-26,5.3,151,46,3.3,4-30,3,1,2,29:17,63,1,1,Washington,home,10,400548291,2014,9,regular
0,1,80,1,2,5,97,1,5,11,25,7-13,1-1,451,294,26-38,7.7,157,36,4.4,8-89,1,1,0,25:26,0,0,2,Arizona,away,59,400548290,2014,9,regular
1,1,19,0,1,4,87,0,4,7,33,7-18,1-4,543,489,56-79,6.2,54,20,2.7,11-85,2,0,2,33:51,,,,Washington State,home,37,400548290,2014,9,regular
1,1,51,0,1,1,41,0,2,6,21,6-16,0-0,331,194,18-32,6.1,137,42,3.3,4-25,2,2,0,30:19,3,0,1,Utah,home,24,400548292,2014,9,regular
2,0,2,0,1,2,139,1,3,3,17,8-15,0-2,364,264,24-33,8.0,100,37,2.7,6-48,2,1,1,29:41,,,,USC,away,21,400548292,2014,9,regular
1,2,5,0,2,2,,,,13,31,3-16,2-2,500,267,28-46,5.8,233,45,5.2,6-50,2,0,2,35:05,,,,Colorado,home,37,400548294,2014,9,regular
0,4,18,0,2,1,8,0,1,10,21,3-15,0-1,509,200,24-39,5.1,309,37,8.4,14-121,1,1,0,24:55,30,0,2,UCLA,away,40,400548294,2014,9,regular
0,4,15,0,2,1,108,0,4,5,20,5-12,0-1,546,218,13-24,9.1,328,35,9.4,6-60,0,0,0,23:29,,,,Marshall,home,35,400548055,2014,9,regular
0,0,5,0,1,1,202,0,6,10,26,7-19,1-3,388,179,19-37,4.8,209,53,3.9,3-45,0,0,0,36:31,,,,Florida Atlantic,away,16,400548055,2014,9,regular
2,1,1,0,1,1,118,0,5,8,22,7-18,1-1,348,379,32-49,7.7,-31,26,-1.2,9-83,2,0,2,31:24,,,,Southern Mississippi,home,20,400548056,2014,9,regular
0,1,22,0,1,3,58,0,3,7,23,5-11,0-0,453,423,27-46,9.2,30,26,1.2,4-40,2,2,0,28:36,5,0,2,Louisiana Tech,away,31,400548056,2014,9,regular
2,4,,,,3,154,0,10,9,29,8-13,2-2,643,471,27-40,11.8,172,34,5.1,5-51,3,1,2,32:07,,,,Old Dominion,away,51,400548058,2014,9,regular
1,2,,,,5,246,1,8,12,32,5-8,0-0,601,371,23-26,14.3,230,45,5.1,3-40,2,2,0,27:53,96,1,2,Western Kentucky,home,66,400548058,2014,9,regular
0,2,-1,0,4,3,109,0,7,8,22,4-17,5-6,595,342,27-39,8.8,253,37,6.8,7-51,1,0,1,27:41,,,,Arkansas State,away,40,400548431,2014,9,regular
0,8,,,,0,38,0,2,7,25,6-13,1-1,521,102,9-17,6.0,419,56,7.5,9-83,0,0,0,32:19,30,0,1,Louisiana,home,55,400548431,2014,9,regular
0,2,5,0,1,1,35,0,2,2,17,3-14,2-3,370,141,14-20,7.1,229,46,5.0,6-55,0,0,0,26:13,0,0,1,Texas State,away,22,400548433,2014,9,regular
0,1,3,0,2,0,66,0,3,10,20,7-19,2-3,394,250,25-40,6.3,144,42,3.4,5-34,1,0,1,33:47,,,,Louisiana Monroe,home,18,400548433,2014,9,regular
0,2,9,0,2,1,40,0,2,9,23,4-11,0-1,402,106,9-21,5.0,296,45,6.6,8-78,0,0,0,30:57,,,,South Alabama,home,27,400550419,2014,9,regular
0,0,,,,1,47,0,6,7,19,4-15,1-1,309,145,13-24,6.0,164,40,4.1,10-100,0,0,0,29:03,,,,Troy,away,13,400550419,2014,9,regular
2,10,,,,0,127,0,3,9,30,7-8,0-0,660,47,5-6,7.8,613,63,9.7,5-39,0,0,0,35:19,0,0,1,Georgia Southern,away,69,400548432,2014,9,regular
0,0,,,,4,149,0,6,7,21,4-9,1-1,455,408,24-38,10.7,47,23,2.0,6-40,3,2,1,24:41,,,,Georgia State,home,31,400548432,2014,9,regular
0,4,0,0,2,3,67,0,3,7,25,7-10,0-0,533,315,18-25,12.6,218,39,5.6,1-5,1,0,1,26:53,7,0,1,Notre Dame,away,49,400548465,2014,10,regular
0,3,,,,2,54,0,3,7,23,7-16,3-5,454,118,6-17,6.9,336,60,5.6,2-25,1,0,1,33:07,14,0,1,Navy,home,39,400548465,2014,10,regular
0,1,19,0,5,3,106,0,4,4,16,4-12,0-0,322,177,18-31,5.7,145,29,5.0,3-30,2,1,1,27:57,,,,Florida Atlantic,home,28,400548062,2014,10,regular
1,3,50,0,4,1,66,0,3,7,18,10-19,0-1,423,184,16-26,7.1,239,54,4.4,11-90,0,0,0,35:29,3,0,1,UAB,away,31,400548062,2014,10,regular
0,3,0,0,1,2,63,0,4,7,16,4-15,2-2,327,148,14-28,5.3,179,40,4.5,10-102,1,1,0,29:39,72,0,4,Connecticut,home,37,400547702,2014,10,regular
1,2,,,,2,75,0,5,3,23,6-16,0-2,429,284,22-42,6.8,145,37,3.9,8-89,4,0,4,30:21,,,,UCF,away,29,400547702,2014,10,regular
1,1,0,0,1,1,36,0,2,2,21,3-13,0-2,380,205,24-35,5.9,175,33,5.3,4-51,1,1,0,30:21,3,0,2,Tulane,home,14,400547700,2014,10,regular
1,1,0,0,1,3,3,0,1,8,21,6-12,1-1,479,214,17-26,8.2,265,35,7.6,5-35,3,1,2,29:39,,,,Cincinnati,away,38,400547700,2014,10,regular
0,0,-2,0,1,0,111,0,5,3,13,5-13,0-2,222,146,13-26,5.6,76,29,2.6,5-45,1,0,1,26:32,,,,South Florida,home,3,400547704,2014,10,regular
0,3,6,0,2,1,18,0,1,3,21,8-15,2-2,306,89,15-19,4.7,217,47,4.6,1-5,0,0,0,32:53,0,0,1,Houston,away,27,400547704,2014,10,regular
1,0,,,,2,67,0,4,2,22,8-20,0-2,411,349,28-54,6.5,62,34,1.8,11-111,0,0,0,33:31,,,,Tulsa,away,20,400547701,2014,10,regular
0,4,16,0,2,0,48,0,2,16,23,6-17,0-0,426,183,18-31,5.9,243,41,5.9,4-40,1,1,0,25:56,,,,Memphis,home,40,400547701,2014,10,regular
0,1,0,0,4,0,72,0,5,4,30,9-16,0-2,428,217,24-42,5.2,211,46,4.6,12-116,5,5,0,30:59,,,,East Carolina,away,10,400547703,2014,10,regular
5,2,4,0,1,0,73,0,2,2,10,4-14,0-0,135,70,7-19,3.7,65,37,1.8,7-65,0,0,0,28:50,,,,Temple,home,20,400547703,2014,10,regular
0,3,29,1,1,1,30,0,2,7,21,6-17,2-2,430,143,17-30,4.8,287,43,6.7,7-55,0,0,0,28:47,22,0,2,Texas State,away,37,400548439,2014,10,regular
0,1,3,0,1,3,,,,3,32,10-22,2-3,639,404,36-52,7.8,235,48,4.9,11-76,2,0,2,31:13,,,,New Mexico State,home,29,400548439,2014,10,regular
4,5,11,0,2,0,89,0,5,8,20,7-18,0-2,442,244,21-29,8.4,198,48,4.1,11-99,1,1,0,30:22,-1,0,4,Arkansas State,away,44,400548436,2014,10,regular
1,4,21,0,3,0,24,0,2,4,25,4-12,0-2,449,206,17-31,6.6,243,46,5.3,9-93,8,4,4,37:13,,,,Idaho,home,28,400548436,2014,10,regular
1,5,38,0,2,0,47,0,3,8,19,7-14,1-1,445,27,3-6,4.5,418,60,7.0,4-31,1,1,0,32:41,,,,Florida,away,38,400548348,2014,10,regular
1,2,13,0,2,1,92,0,5,2,21,8-16,0-1,460,319,26-41,7.8,141,32,4.4,4-30,1,1,0,27:19,,,,Georgia,home,20,400548348,2014,10,regular
0,3,,,,3,86,0,6,6,26,6-13,1-2,625,377,21-34,11.1,248,39,6.4,7-51,1,0,1,30:13,1,0,1,South Carolina,home,42,400548352,2014,10,regular
0,4,,,,2,23,0,1,9,35,7-16,2-3,645,301,23-40,7.5,344,55,6.3,4-31,1,0,1,29:47,5,0,1,Tennessee,away,45,400548352,2014,10,regular
0,0,36,0,3,2,27,0,2,8,21,10-20,0-0,320,164,18-33,5.0,156,45,3.5,5-50,0,0,0,34:08,0,0,1,Missouri,home,20,400548351,2014,10,regular
0,0,24,0,2,1,64,0,3,4,14,2-16,1-6,260,158,19-36,4.4,102,36,2.8,9-67,1,0,1,25:29,,,,Kentucky,away,10,400548351,2014,10,regular
2,1,-1,0,1,2,102,0,5,4,16,2-7,0-2,336,291,21-36,8.1,45,12,3.8,4-48,1,0,1,14:08,,,,Old Dominion,away,28,400548065,2014,10,regular
0,1,,,,5,63,0,4,6,33,6-13,3-3,524,281,20-29,9.7,243,56,4.3,4-38,2,2,0,44:57,0,0,1,Vanderbilt,home,42,400548065,2014,10,regular
2,3,10,0,2,2,83,0,4,5,22,6-14,0-0,502,254,15-22,11.5,248,46,5.4,13-145,1,0,1,32:11,,,,Auburn,away,35,400548349,2014,10,regular
0,2,20,0,3,2,32,0,2,7,24,5-13,0-2,485,339,28-40,8.5,146,30,4.9,6-48,2,2,0,27:49,21,0,1,Ole Miss,home,31,400548349,2014,10,regular
1,1,11,0,2,0,56,0,3,4,21,9-20,2-3,401,238,22-44,5.4,163,38,4.3,6-40,1,0,1,38:35,27,0,2,Arkansas,away,10,400548350,2014,10,regular
0,1,-20,0,1,1,64,0,3,5,19,8-14,0-1,459,331,18-27,12.3,128,35,3.7,8-45,3,1,2,21:16,0,0,1,Mississippi State,home,17,400548350,2014,10,regular
0,4,5,0,2,1,52,0,2,11,23,8-11,1-1,499,217,18-23,9.4,282,47,6.0,5-65,1,1,0,34:13,33,0,2,Western Michigan,away,41,400548146,2014,10,regular
1,0,,,,1,173,0,7,4,18,5-12,1-3,236,149,11-29,5.1,87,29,3.0,5-40,2,0,2,25:47,,,,Miami (OH),home,10,400548146,2014,10,regular
1,4,0,0,1,1,15,0,1,8,27,5-13,2-3,501,223,18-23,9.7,278,55,5.1,5-41,2,1,1,40:06,0,0,1,Central Michigan,away,38,400548145,2014,10,regular
1,0,21,0,1,1,54,0,3,1,5,3-13,0-2,97,76,7-19,4.0,21,29,0.7,4-19,2,1,1,19:54,0,0,1,Eastern Michigan,home,7,400548145,2014,10,regular
0,3,0,0,1,1,46,0,3,7,24,1-11,0-2,488,330,20-38,8.5,158,33,4.8,3-14,2,1,1,31:34,14,0,3,Louisville,home,31,400547768,2014,10,regular
1,3,11,0,2,3,26,0,1,6,25,9-16,0-1,574,401,25-48,8.0,173,30,5.8,7-53,3,0,3,28:26,0,0,1,Florida State,away,42,400547768,2014,10,regular
0,2,35,0,3,2,88,0,5,7,17,7-20,4-5,414,345,31-49,7.0,69,29,2.4,6-40,1,1,0,27:48,,,,Virginia Tech,home,31,400547736,2014,10,regular
1,2,22,0,4,2,60,0,4,9,11,3-13,0-1,368,110,8-15,7.3,258,47,5.5,3-20,0,0,0,31:26,,,,Boston College,away,33,400547736,2014,10,regular
0,0,35,0,4,2,,,,5,20,6-16,0-0,345,307,22-42,7.3,38,37,1.0,6-61,3,1,2,28:42,,,,Syracuse,home,17,400547806,2014,10,regular
1,0,10,0,2,1,29,0,4,10,14,4-16,1-1,307,186,20-33,5.6,121,35,3.5,9-80,0,0,0,31:18,82,1,2,NC State,away,24,400547806,2014,10,regular
1,2,24,0,2,0,98,0,5,2,17,5-15,0-4,258,247,24-38,6.5,11,32,0.3,5-28,2,1,1,24:59,,,,North Carolina,away,20,400547792,2014,10,regular
1,3,-2,0,1,3,30,0,1,9,23,6-13,1-1,494,199,12-19,10.5,295,49,6.0,6-45,1,1,0,35:01,0,0,1,Miami,home,47,400547792,2014,10,regular
0,0,-4,0,5,1,87,0,4,4,15,3-12,1-3,284,262,23-41,6.4,22,16,1.4,6-61,2,0,2,20:34,-1,0,1,Virginia,away,10,400547777,2014,10,regular
0,2,0,0,1,3,35,0,2,5,23,8-15,2-3,409,141,7-13,10.8,268,63,4.3,4-30,1,0,1,38:41,0,0,2,Georgia Tech,home,35,400547777,2014,10,regular
0,4,,,,2,152,0,6,12,37,9-13,0-1,594,236,16-24,9.8,358,65,5.5,8-61,0,0,0,41:08,,,,Pittsburgh,home,48,400547757,2014,10,regular
0,3,3,0,1,3,180,1,5,9,25,4-8,0-0,438,266,23-31,8.6,172,27,6.4,3-20,0,0,0,18:52,,,,Duke,away,51,400547757,2014,10,regular
1,0,,,,2,52,0,3,11,21,8-18,2-3,383,141,8-12,11.8,242,62,3.9,1-5,1,0,1,35:44,,,,Air Force,away,23,400548226,2014,10,regular
0,0,-1,0,1,0,31,0,3,6,8,1-12,1-2,169,47,3-13,3.6,122,38,3.2,3-41,1,1,0,23:39,31,0,1,Army,home,6,400548226,2014,10,regular
1,3,26,0,4,2,119,1,2,12,21,5-12,0-1,421,287,20-33,8.7,134,33,4.1,2-15,1,0,1,30:01,3,0,2,Kansas State,home,48,400547882,2014,10,regular
0,1,-2,0,1,0,68,0,4,2,15,3-13,0-1,260,148,12-23,6.4,112,40,2.8,5-54,3,1,2,29:47,38,1,1,Oklahoma State,away,14,400547882,2014,10,regular
0,0,,,,2,138,0,10,2,12,6-15,0-2,304,288,21-30,9.6,16,27,0.6,6-60,3,3,0,30:00,,,,Kansas,away,14,400547884,2014,10,regular
3,4,9,0,3,3,54,0,2,18,30,11-18,1-1,669,343,21-36,9.5,326,52,6.3,6-54,0,0,0,30:07,,,,Baylor,home,60,400547884,2014,10,regular
0,1,,,,1,115,0,5,2,17,6-19,0-2,334,247,17-45,5.5,87,31,2.8,4-40,1,1,0,22:50,20,0,3,Iowa State,home,14,400547883,2014,10,regular
1,5,,,,3,30,0,2,11,41,6-12,0-2,751,241,23-43,5.6,510,59,8.6,5-60,3,0,3,36:22,,,,Oklahoma,away,59,400547883,2014,10,regular
2,1,30,0,3,0,19,0,1,1,18,8-20,0-2,381,225,28-47,4.8,156,32,4.9,6-70,2,1,1,29:15,,,,Texas Tech,home,13,400547881,2014,10,regular
1,3,18,0,3,1,11,0,1,10,21,5-16,1-2,469,228,13-25,9.1,241,51,4.7,5-50,2,2,0,30:45,0,0,1,Texas,away,34,400547881,2014,10,regular
1,1,,,,1,53,0,3,12,17,6-19,0-0,357,162,15-26,6.2,195,54,3.6,6-40,5,3,2,32:41,0,0,1,West Virginia,home,30,400547885,2014,10,regular
3,3,-6,0,2,1,15,0,3,7,16,5-15,0-1,389,166,12-30,5.5,223,42,5.3,5-40,2,1,1,26:44,30,0,2,TCU,away,31,400547885,2014,10,regular
1,1,8,0,1,0,20,0,2,10,19,7-19,2-3,347,269,28-49,5.5,78,30,2.6,4-20,1,0,1,33:47,0,0,1,Louisiana Monroe,away,16,400548353,2014,10,regular
0,2,61,0,4,1,62,0,4,3,16,7-17,2-2,243,106,13-28,3.8,137,41,3.3,2-26,2,1,1,26:13,0,0,1,Texas A&M,home,21,400548353,2014,10,regular
0,1,,,,1,43,0,3,2,23,7-17,1-4,454,356,26-48,7.4,98,31,3.2,13-100,3,1,2,24:30,,,,Hawai'i,home,14,400548229,2014,10,regular
1,0,2,0,2,4,36,0,1,5,21,5-13,1-2,465,230,15-16,14.4,235,50,4.7,12-96,0,0,0,35:15,47,0,2,Utah State,away,35,400548229,2014,10,regular
2,2,7,0,1,2,114,0,6,7,24,6-18,3-4,493,308,26-51,6.0,185,32,5.8,1-5,3,1,2,29:13,,,,San José State,home,31,400548227,2014,10,regular
1,4,11,0,2,1,63,0,3,8,20,8-13,0-1,403,290,22-28,10.4,113,37,3.1,2-17,2,2,0,43:22,25,0,2,Colorado State,away,38,400548227,2014,10,regular
1,1,52,0,1,1,114,0,5,5,16,5-14,1-1,316,149,14-29,5.1,167,31,5.4,3-20,2,0,2,22:38,,,,Fresno State,home,17,400548228,2014,10,regular
0,4,,,,2,46,0,3,9,24,10-15,0-0,694,320,19-28,11.4,374,43,8.7,8-64,1,1,0,36:41,51,0,2,Wyoming,away,45,400548228,2014,10,regular
1,4,1,0,3,0,80,0,4,4,29,9-15,0-0,490,276,28-44,6.3,214,37,5.8,10-69,3,1,2,28:29,,,,UNLV,home,28,400548231,2014,10,regular
1,4,13,0,1,0,69,0,5,7,18,4-13,2-3,306,5,2-7,0.7,301,61,4.9,5-30,1,1,0,32:45,46,0,2,New Mexico,away,31,400548231,2014,10,regular
2,2,28,0,2,1,55,0,1,12,17,5-17,2-2,338,109,10-24,4.5,229,47,4.9,5-44,1,0,1,32:21,20,0,1,Nevada,home,30,400548230,2014,10,regular
0,1,55,0,3,1,110,0,4,2,17,4-13,0-1,324,189,21-36,5.3,135,29,4.7,4-55,3,2,1,27:39,0,0,1,San Diego State,away,14,400548230,2014,10,regular
1,1,0,0,1,1,60,0,5,2,15,6-16,0-2,243,137,13-27,5.1,106,42,2.5,5-50,4,2,2,29:17,,,,Illinois,away,14,400547912,2014,10,regular
2,3,28,0,1,4,87,0,3,13,28,7-12,0-2,545,249,20-34,7.3,296,44,6.7,6-56,1,1,0,30:43,28,0,2,Ohio State,home,55,400547912,2014,10,regular
2,0,8,0,3,1,76,0,4,13,16,6-20,1-2,219,177,18-42,4.2,42,41,1.0,8-64,4,3,1,32:12,,,,Penn State,home,19,400547939,2014,10,regular
3,1,8,0,5,1,75,0,4,8,15,1-15,0-0,192,161,18-38,4.2,31,31,1.0,6-87,2,2,0,27:23,7,0,1,Maryland,away,20,400547939,2014,10,regular
0,4,24,0,1,0,36,0,1,13,16,5-15,1-1,385,87,8-20,4.3,298,46,6.5,7-56,1,0,1,35:16,18,0,1,Wisconsin,away,37,400547998,2014,10,regular
0,0,3,0,1,0,116,0,6,,8,3-15,0-1,139,63,7-27,2.3,76,29,2.6,4-35,1,0,1,24:05,-5,0,1,Rutgers,home,0,400547998,2014,10,regular
0,1,26,0,2,0,109,0,4,4,10,3-13,0-1,191,24,5-8,3.0,167,45,3.7,3-25,2,2,0,26:25,39,0,1,Indiana,away,10,400547923,2014,10,regular
2,2,,,,2,21,0,1,10,20,6-13,0-0,404,220,22-29,7.6,184,35,5.3,3-25,1,0,1,33:35,,,,Michigan,home,34,400547923,2014,10,regular
1,1,28,0,1,1,93,0,6,2,16,2-16,1-6,340,216,18-46,4.7,124,32,3.9,5-51,2,0,2,29:32,36,0,2,Purdue,away,14,400547973,2014,10,regular
0,4,57,0,4,1,29,0,2,5,17,4-14,2-3,297,118,8-21,5.6,179,51,3.5,3-30,3,1,2,30:28,10,0,2,Nebraska,home,35,400547973,2014,10,regular
1,1,0,0,1,0,93,0,5,1,13,4-15,1-2,180,75,9-24,3.1,105,43,2.4,5-53,1,1,0,27:03,,,,Northwestern,away,7,400547932,2014,10,regular
1,4,7,1,3,1,54,0,1,12,24,9-14,0-1,483,262,17-25,10.5,221,46,4.8,5-35,1,1,0,32:57,,,,Iowa,home,48,400547932,2014,10,regular
1,0,11,0,4,1,16,0,1,2,17,5-19,0-2,402,309,20-47,6.6,93,27,3.4,9-95,5,3,2,26:37,,,,Southern Mississippi,away,14,400548066,2014,10,regular
3,1,5,0,2,1,112,1,2,5,15,5-16,1-1,234,127,10-23,5.5,107,42,2.5,4-20,1,1,0,33:01,65,1,2,UTEP,home,35,400548066,2014,10,regular
0,1,,,,1,,,,5,14,7-18,0-1,261,159,10-23,6.9,102,46,2.2,5-30,2,2,0,30:24,,,,Florida International,home,17,400548061,2014,10,regular
2,2,-2,0,1,2,18,0,2,8,17,6-14,0-1,399,230,11-25,9.2,169,38,4.4,2-15,0,0,0,28:19,,,,Rice,away,31,400548061,2014,10,regular
0,1,,,,0,139,0,6,10,24,6-13,0-2,428,296,23-33,9.0,132,39,3.4,7-53,2,1,1,35:38,0,0,1,Stanford,away,16,400548299,2014,10,regular
1,4,2,0,1,2,17,0,1,9,30,8-13,1-1,525,258,19-31,8.3,267,46,5.8,7-60,1,0,1,24:22,0,0,1,Oregon,home,45,400548299,2014,10,regular
3,0,6,0,2,2,112,0,4,11,24,11-21,2-3,495,314,36-52,6.0,181,37,4.9,5-39,4,3,1,34:51,,,,Colorado,home,23,400548298,2014,10,regular
3,1,96,1,3,2,36,0,2,8,14,2-11,1-1,442,206,13-19,10.8,236,40,5.9,3-24,3,3,0,24:44,30,1,1,Washington,away,38,400548298,2014,10,regular
0,2,,,,2,161,0,6,7,25,3-11,1-2,468,320,30-45,7.1,148,23,6.4,8-90,1,0,1,26:18,,,,Oregon State,home,31,400548300,2014,10,regular
0,4,-2,0,2,1,89,0,4,13,34,11-19,0-0,546,277,24-47,5.9,269,47,5.7,9-71,0,0,0,32:37,2,0,1,California,away,45,400548300,2014,10,regular
1,0,71,1,2,5,67,0,3,8,21,2-11,1-2,527,400,21-32,12.5,127,32,4.0,7-70,1,1,0,23:11,41,0,2,USC,away,44,400548297,2014,10,regular
1,0,,,,2,117,0,6,5,23,7-20,2-4,420,386,44-66,5.8,34,26,1.3,5-48,3,1,2,35:45,,,,Washington State,home,17,400548297,2014,10,regular
0,0,6,0,1,1,86,0,5,1,17,6-16,0-0,228,119,16-32,3.7,109,37,2.9,2-12,2,0,2,28:53,,,,Middle Tennessee,home,7,400548064,2014,10,regular
0,2,16,0,1,2,46,0,2,3,25,8-18,1-3,444,316,28-45,7.0,128,39,3.3,7-70,0,0,0,31:07,0,0,2,BYU,away,27,400548064,2014,10,regular
1,0,,,,1,,,,1,19,6-20,1-1,255,175,18-48,3.6,80,31,2.6,4-40,1,0,1,21:51,,,,Arizona,away,7,400548295,2014,10,regular
0,1,20,0,4,1,25,0,2,5,21,10-21,0-0,460,189,19-26,7.3,271,59,4.6,11-118,1,1,0,38:09,8,0,1,UCLA,home,17,400548295,2014,10,regular
0,0,8,0,1,1,,,,13,20,2-14,0-1,444,205,18-33,6.2,239,43,5.6,6-55,2,0,2,28:46,,,,Arizona State,home,19,400548296,2014,10,regular
0,0,22,0,1,1,71,0,3,10,13,7-20,0-1,241,57,12-22,2.6,184,52,3.5,6-45,0,0,0,31:14,16,0,2,Utah,away,16,400548296,2014,10,regular
2,0,,,,1,184,0,10,4,15,4-15,0-1,297,145,16-39,3.7,152,33,4.6,8-93,5,1,4,24:14,0,0,1,Western Kentucky,away,10,400548063,2014,10,regular
1,2,26,0,3,5,129,1,3,11,31,7-13,0-2,507,378,34-49,7.7,129,34,3.8,2-15,3,2,1,32:53,17,0,4,Louisiana Tech,home,59,400548063,2014,10,regular
1,0,,,,1,35,0,2,3,18,4-15,0-1,336,270,20-35,7.7,66,35,1.9,8-76,1,1,0,28:40,,,,South Alabama,away,9,400548438,2014,10,regular
1,1,23,0,2,0,0,0,1,13,22,5-13,0-0,417,221,16-28,7.9,196,39,5.0,5-44,1,1,0,31:20,,,,Louisiana,home,19,400548438,2014,10,regular
1,6,-2,0,3,0,32,0,2,6,28,10-13,2-2,461,40,6-10,4.0,421,63,6.7,3-25,2,2,0,38:43,,,,Georgia Southern,home,42,400550420,2014,10,regular
2,1,,,,0,109,0,6,4,9,2-10,1-1,154,13,4-11,1.2,141,33,4.3,4-45,1,1,0,21:17,,,,Troy,away,10,400550420,2014,10,regular
2,6,0,0,1,0,3,0,1,8,26,9-15,2-3,567,98,9-14,7.0,469,66,7.1,6-48,0,0,0,38:40,6,0,1,Appalachian State,home,44,400548435,2014,10,regular
0,0,35,0,1,0,33,0,3,,6,3-13,0-0,62,54,9-19,2.8,8,26,0.3,2-10,3,2,1,21:20,,,,Georgia State,away,0,400548435,2014,10,regular
2,3,13,0,2,2,57,0,3,10,24,8-15,0-0,428,200,19-34,5.9,228,46,5.0,2-15,3,2,1,38:15,34,0,1,Louisiana Tech,away,40,400548069,2014,11,regular
2,1,1,0,1,0,229,1,7,6,19,7-17,2-3,326,198,23-37,5.4,128,38,3.4,8-85,3,2,1,32:22,0,0,1,UAB,home,24,400548069,2014,11,regular
0,1,1,0,1,3,35,0,2,7,22,10-16,0-0,361,237,24-35,6.8,124,36,3.4,5-64,2,1,1,31:22,24,0,4,Tulane,away,31,400547706,2014,11,regular
1,0,16,0,1,2,65,0,4,6,25,8-15,0-1,426,336,30-49,6.9,90,32,2.8,6-51,4,0,4,28:36,37,0,1,Houston,home,24,400547706,2014,11,regular
1,0,9,0,1,5,65,0,2,8,26,8-14,0-1,501,286,16-25,11.4,215,47,4.6,5-40,1,1,0,29:43,14,0,2,Tulsa,home,38,400547708,2014,11,regular
1,3,,,,1,53,0,4,2,21,8-16,1-1,464,212,21-32,6.6,252,43,5.9,9-58,3,1,2,29:40,,,,SMU,away,28,400547708,2014,11,regular
0,4,0,0,2,0,18,0,2,5,22,7-12,2-2,365,38,2-3,12.7,327,60,5.4,3-30,1,1,0,34:07,101,1,2,Army,home,35,400547705,2014,11,regular
1,1,,,,2,150,0,6,3,18,3-10,2-2,353,190,23-37,5.1,163,23,7.1,5-31,2,0,2,24:57,,,,Connecticut,away,21,400547705,2014,11,regular
1,1,20,0,2,0,17,0,1,7,16,6-17,0-0,298,140,16-37,3.8,158,32,4.9,4-30,2,1,1,42:57,,,,Temple,home,13,400550749,2014,11,regular
1,0,5,0,4,1,74,0,4,10,17,5-17,0-0,312,230,21-28,8.2,82,40,2.0,6-51,1,1,0,28:53,0,0,1,Memphis,away,16,400550749,2014,11,regular
1,3,5,0,1,3,14,0,1,6,22,9-16,0-0,402,158,12-23,6.9,244,54,4.5,1-5,0,0,0,36:17,19,0,3,Louisiana,away,44,400548444,2014,11,regular
0,1,70,0,3,1,25,0,1,4,14,6-17,1-2,307,204,19-34,6.0,103,33,3.1,1-5,4,1,3,23:43,,,,New Mexico State,home,16,400548444,2014,11,regular
1,2,4,0,1,3,49,0,2,0,18,9-14,0-0,405,249,14-22,11.3,156,39,4.0,4-51,0,0,0,28:26,,,,San Diego State,home,35,400548236,2014,11,regular
0,2,-3,0,1,1,82,0,4,1,26,8-16,0-3,379,186,17-33,5.6,193,49,3.9,4-30,1,1,0,31:34,,,,Idaho,away,21,400548236,2014,11,regular
1,2,,,,3,33,0,2,13,22,5-15,1-1,412,224,17-28,8.0,188,45,4.2,3-19,1,0,1,29:20,123,2,4,Arizona State,home,55,400548302,2014,11,regular
0,2,3,0,2,2,102,0,4,7,24,5-13,1-3,487,446,22-41,10.9,41,38,1.1,5-43,5,1,4,30:08,27,0,1,Notre Dame,away,31,400548302,2014,11,regular
1,3,,,,1,174,0,7,7,22,9-18,3-3,353,139,16-31,4.5,214,47,4.6,3-25,1,0,1,33:38,,,,Kentucky,home,31,400548343,2014,11,regular
0,2,59,1,1,5,130,1,5,9,28,8-8,0-0,559,254,18-21,12.1,305,39,7.8,4-33,1,1,0,26:22,0,0,1,Georgia,away,63,400548343,2014,11,regular
0,0,14,0,2,1,151,0,6,4,17,4-16,3-4,308,225,21-45,5.0,83,24,3.5,6-49,4,2,2,24:27,,,,Vanderbilt,home,10,400548347,2014,11,regular
